CaptureTime, Camera1HeadPosition.x, Camera1HeadPosition.y, Camera1HeadPosition.z, Camera1HeadOrientation.x, Camera1HeadOrientation.y, Camera1HeadOrientation.z, Camera2HeadPosition.x, Camera2HeadPosition.y, Camera2HeadPosition.z, Camera2HeadOrientation.x, Camera2HeadOrientation.y, Camera2HeadOrientation.z, frameNumber
4214.6062, 68.6691, 117.6171, 699.0500, -0.0388, 0.0561, -0.0053, 68.6691, 117.6171, 699.0500, -0.0388, 0.0561, -0.0053, 55054
4214.6229, 74.2040, 117.0261, 696.0197, -0.0522, 0.0473, -0.0162, 74.2040, 117.0261, 696.0197, -0.0522, 0.0473, -0.0162, 55055
4214.6396, 78.7390, 116.9082, 693.4380, -0.0609, 0.0578, -0.0059, 78.7390, 116.9082, 693.4380, -0.0609, 0.0578, -0.0059, 55056
4214.6563, 84.3382, 117.7243, 699.4844, -0.0202, 0.0594, -0.0111, 84.3382, 117.7243, 699.4844, -0.0202, 0.0594, -0.0111, 55057
4214.6729, 88.9539, 117.1992, 695.8636, -0.0490, 0.0489, -0.0166, 88.9539, 117.1992, 695.8636, -0.0490, 0.0489, -0.0166, 55058
4214.6896, 93.5729, 117.0841, 695.4783, -0.0366, 0.0525, -0.0136, 93.5729, 117.0841, 695.4783, -0.0366, 0.0525, -0.0136, 55059
4214.7063, 98.0579, 117.5503, 697.4288, -0.0594, 0.0553, -0.0072, 98.0579, 117.5503, 697.4288, -0.0594, 0.0553, -0.0072, 55060
4214.7230, 101.5504, 116.6444, 692.8135, -0.0300, 0.0487, -0.0169, 101.5504, 116.6444, 692.8135, -0.0300, 0.0487, -0.0169, 55061
4214.7397, 105.7843, 117.4756, 697.4968, -0.0477, 0.0523, -0.0079, 105.7843, 117.4756, 697.4968, -0.0477, 0.0523, -0.0079, 55062
4214.7564, 110.8795, 117.9846, 702.8001, -0.0402, 0.0497, -0.0187, 110.8795, 117.9846, 702.8001, -0.0402, 0.0497, -0.0187, 55063
4214.7730, 113.6203, 117.6723, 699.2098, -0.0298, 0.0363, -0.0126, 113.6203, 117.6723, 699.2098, -0.0298, 0.0363, -0.0126, 55064
4214.7897, 117.0717, 117.5486, 698.8817, -0.0215, 0.0416, -0.0180, 117.0717, 117.5486, 698.8817, -0.0215, 0.0416, -0.0180, 55065
4214.8064, 119.4409, 117.5565, 697.2535, -0.0332, 0.0711, -0.0112, 119.4409, 117.5565, 697.2535, -0.0332, 0.0711, -0.0112, 55066
4214.8231, 123.8267, 119.0201, 707.3121, -0.0189, 0.0553, -0.0162, 123.8267, 119.0201, 707.3121, -0.0189, 0.0553, -0.0162, 55067
4214.8398, 125.9704, 118.2123, 702.1686, -0.0374, 0.0572, -0.0159, 125.9704, 118.2123, 702.1686, -0.0374, 0.0572, -0.0159, 55068
4214.8565, 128.3359, 118.2167, 702.4753, -0.0330, 0.0380, -0.0128, 128.3359, 118.2167, 702.4753, -0.0330, 0.0380, -0.0128, 55069
4214.8732, 129.6949, 117.6373, 697.7498, -0.0400, 0.0574, -0.0143, 129.6949, 117.6373, 697.7498, -0.0400, 0.0574, -0.0143, 55070
4214.8899, 133.4292, 118.6456, 706.5931, -0.0303, 0.0511, -0.0158, 133.4292, 118.6456, 706.5931, -0.0303, 0.0511, -0.0158, 55071
4214.9065, 135.1315, 118.5395, 705.7692, -0.0179, 0.0335, -0.0207, 135.1315, 118.5395, 705.7692, -0.0179, 0.0335, -0.0207, 55072
4214.9232, 135.5344, 117.9206, 700.4367, -0.0383, 0.0385, -0.0143, 135.5344, 117.9206, 700.4367, -0.0383, 0.0385, -0.0143, 55073
4214.9399, 137.2606, 118.1560, 702.6605, -0.0265, 0.0416, -0.0176, 137.2606, 118.1560, 702.6605, -0.0265, 0.0416, -0.0176, 55074
4214.9566, 138.7235, 118.4816, 704.1642, -0.0423, 0.0479, -0.0162, 138.7235, 118.4816, 704.1642, -0.0423, 0.0479, -0.0162, 55075
4214.9733, 138.7776, 117.8885, 700.4637, -0.0310, 0.0464, -0.0147, 138.7776, 117.8885, 700.4637, -0.0310, 0.0464, -0.0147, 55076
4214.9900, 139.5990, 118.0572, 700.2704, -0.0311, 0.0426, -0.0156, 139.5990, 118.0572, 700.2704, -0.0311, 0.0426, -0.0156, 55077
4215.0067, 140.5742, 118.3803, 703.9452, -0.0149, 0.0402, -0.0154, 140.5742, 118.3803, 703.9452, -0.0149, 0.0402, -0.0154, 55078
4215.0234, 140.9212, 118.2688, 702.1237, -0.0363, 0.0398, -0.0179, 140.9212, 118.2688, 702.1237, -0.0363, 0.0398, -0.0179, 55079
4215.0400, 140.5277, 118.4955, 703.1277, -0.0247, 0.0398, -0.0141, 140.5277, 118.4955, 703.1277, -0.0247, 0.0398, -0.0141, 55080
4215.0567, 140.2457, 118.2937, 701.4034, -0.0261, 0.0405, -0.0190, 140.2457, 118.2937, 701.4034, -0.0261, 0.0405, -0.0190, 55081
4215.0734, 140.6590, 118.7909, 705.5220, -0.0246, 0.0422, -0.0164, 140.6590, 118.7909, 705.5220, -0.0246, 0.0422, -0.0164, 55082
4215.0901, 139.4937, 118.5760, 702.4714, -0.0302, 0.0408, -0.0190, 139.4937, 118.5760, 702.4714, -0.0302, 0.0408, -0.0190, 55083
4215.1068, 140.2422, 119.5795, 711.0368, -0.0140, 0.0436, -0.0196, 140.2422, 119.5795, 711.0368, -0.0140, 0.0436, -0.0196, 55084
4215.1235, 139.1812, 119.1102, 708.8481, -0.0092, 0.0229, -0.0196, 139.1812, 119.1102, 708.8481, -0.0092, 0.0229, -0.0196, 55085
4215.1402, 138.5664, 119.6673, 713.1564, -0.0085, 0.0298, -0.0199, 138.5664, 119.6673, 713.1564, -0.0085, 0.0298, -0.0199, 55086
4215.1568, 136.6493, 118.9317, 708.9802, -0.0242, 0.0367, -0.0233, 136.6493, 118.9317, 708.9802, -0.0242, 0.0367, -0.0233, 55087
4215.1735, 135.2661, 119.3783, 710.8327, -0.0230, 0.0300, -0.0165, 135.2661, 119.3783, 710.8327, -0.0230, 0.0300, -0.0165, 55088
4215.1902, 132.6230, 119.1957, 709.6129, -0.0098, 0.0514, -0.0164, 132.6230, 119.1957, 709.6129, -0.0098, 0.0514, -0.0164, 55089
4215.2069, 130.0826, 118.6938, 705.2454, -0.0395, 0.0640, -0.0231, 130.0826, 118.6938, 705.2454, -0.0395, 0.0640, -0.0231, 55090
4215.2236, 127.7501, 119.0529, 707.5721, -0.0352, 0.0535, -0.0142, 127.7501, 119.0529, 707.5721, -0.0352, 0.0535, -0.0142, 55091
4215.2402, 125.6249, 119.0600, 708.8298, -0.0317, 0.0730, -0.0204, 125.6249, 119.0600, 708.8298, -0.0317, 0.0730, -0.0204, 55092
4215.2569, 122.3931, 118.2956, 705.3397, -0.0239, 0.0788, -0.0165, 122.3931, 118.2956, 705.3397, -0.0239, 0.0788, -0.0165, 55093
4215.2736, 118.5787, 118.1375, 701.5887, -0.0177, 0.0839, -0.0119, 118.5787, 118.1375, 701.5887, -0.0177, 0.0839, -0.0119, 55094
4215.2903, 115.1056, 117.5450, 697.2629, -0.0654, 0.0746, -0.0096, 115.1056, 117.5450, 697.2629, -0.0654, 0.0746, -0.0096, 55095
4215.3070, 111.9786, 117.9751, 699.3170, -0.0596, 0.0678, -0.0084, 111.9786, 117.9751, 699.3170, -0.0596, 0.0678, -0.0084, 55096
4215.3236, 108.0142, 117.4982, 697.0536, -0.0623, 0.0670, -0.0080, 108.0142, 117.4982, 697.0536, -0.0623, 0.0670, -0.0080, 55097
4215.3403, 105.0970, 118.7018, 703.1205, -0.0640, 0.0787, -0.0028, 105.0970, 118.7018, 703.1205, -0.0640, 0.0787, -0.0028, 55098
4215.3570, 100.5734, 118.0773, 700.4253, -0.0564, 0.0532, -0.0104, 100.5734, 118.0773, 700.4253, -0.0564, 0.0532, -0.0104, 55099
4215.3737, 95.7258, 117.5093, 696.1367, -0.0428, 0.0599, -0.0061, 95.7258, 117.5093, 696.1367, -0.0428, 0.0599, -0.0061, 55100
4215.3904, 91.7731, 117.7954, 698.8249, -0.0429, 0.0573, -0.0074, 91.7731, 117.7954, 698.8249, -0.0429, 0.0573, -0.0074, 55101
