CaptureTime, LeftLM1.x, LeftLM1.y, LeftLM2.x, LeftLM2.y, LeftLM3.x, LeftLM3.y, LeftLM4.x, LeftLM4.y, LeftLM5.x, LeftLM5.y, LeftLM6.x, LeftLM6.y, RightLM1.x, RightLM1.y, RightLM2.x, RightLM2.y, RightLM3.x, RightLM3.y, RightLM4.x, RightLM4.y, RightLM5.x, RightLM5.y, RightLM6.x, RightLM6.y, frameNumber
4208.2342, 310.6913, 269.9766,309.1914, 272.5746,306.1915, 272.5748,304.6914, 269.9769,306.1910, 267.3787,309.1909, 267.3783,354.1367, 271.8630,351.1367, 271.8631,349.6366, 269.2652,351.1363, 266.6671,354.1362, 266.6666,355.6366, 269.2644,416.5049, 286.3583,415.0050, 288.9564,412.0051, 288.9565,410.5049, 286.3586,412.0046, 283.7604,415.0045, 283.7600,460.4225, 288.0666,457.4226, 288.0667,455.9224, 285.4688,457.4221, 282.8707,460.4220, 282.8702,461.9224, 285.4680,54672
4208.2509, 310.0131, 269.7203,308.5132, 272.3183,305.5132, 272.3185,304.0131, 269.7206,305.5128, 267.1224,308.5127, 267.1220,354.5972, 271.9492,351.5973, 271.9494,350.0972, 269.3515,351.5968, 266.7533,354.5967, 266.7529,356.0971, 269.3506,416.7593, 286.3141,415.2594, 288.9122,412.2595, 288.9123,410.7593, 286.3145,412.2590, 283.7163,415.2589, 283.7159,460.4442, 288.0019,457.4443, 288.0020,455.9441, 285.4042,457.4438, 282.8060,460.4437, 282.8056,461.9441, 285.4033,54673
4208.2676, 310.3240, 270.2244,308.8241, 272.8224,305.8242, 272.8225,304.3240, 270.2247,305.8237, 267.6265,308.8236, 267.6261,353.9662, 271.9365,350.9662, 271.9367,349.4661, 269.3388,350.9657, 266.7406,353.9657, 266.7402,355.4661, 269.3380,416.3937, 286.5782,414.8938, 289.1762,411.8938, 289.1763,410.3937, 286.5785,411.8933, 283.9803,414.8933, 283.9799,460.1869, 287.7318,457.1869, 287.7319,455.6868, 285.1341,457.1864, 282.5359,460.1864, 282.5355,461.6868, 285.1332,54674
4208.2843, 310.9034, 269.8184,309.4035, 272.4164,306.4036, 272.4166,304.9034, 269.8187,306.4031, 267.2205,309.4030, 267.2201,354.5847, 271.7650,351.5848, 271.7651,350.0847, 269.1672,351.5843, 266.5691,354.5842, 266.5687,356.0846, 269.1664,416.8748, 286.3617,415.3748, 288.9597,412.3749, 288.9599,410.8748, 286.3620,412.3745, 283.7638,415.3744, 283.7634,460.3572, 288.0473,457.3573, 288.0474,455.8572, 285.4495,457.3568, 282.8513,460.3568, 282.8510,461.8571, 285.4487,54675
4208.3009, 310.6205, 270.0911,309.1206, 272.6891,306.1207, 272.6893,304.6205, 270.0914,306.1202, 267.4932,309.1201, 267.4928,354.3401, 271.8381,351.3401, 271.8383,349.8400, 269.2404,351.3396, 266.6422,354.3396, 266.6418,355.8400, 269.2395,416.3547, 286.5961,414.8547, 289.1941,411.8548, 289.1942,410.3547, 286.5963,411.8543, 283.9982,414.8542, 283.9977,459.9998, 287.9708,456.9998, 287.9709,455.4997, 285.3730,456.9994, 282.7748,459.9993, 282.7744,461.4997, 285.3722,54676
4208.3176, 310.4954, 270.0289,308.9955, 272.6270,305.9956, 272.6271,304.4954, 270.0292,305.9951, 267.4310,308.9950, 267.4306,354.2917, 271.9783,351.2918, 271.9785,349.7916, 269.3806,351.2913, 266.7824,354.2912, 266.7820,355.7916, 269.3798,416.6107, 286.1904,415.1108, 288.7884,412.1108, 288.7886,410.6107, 286.1907,412.1104, 283.5925,415.1103, 283.5921,460.4713, 287.8395,457.4713, 287.8397,455.9712, 285.2418,457.4709, 282.6436,460.4708, 282.6432,461.9712, 285.2410,54677
4208.3343, 310.4839, 269.9531,308.9840, 272.5511,305.9840, 272.5513,304.4839, 269.9534,305.9836, 267.3552,308.9835, 267.3548,354.3345, 271.8030,351.3346, 271.8031,349.8344, 269.2052,351.3341, 266.6071,354.3340, 266.6066,355.8344, 269.2044,416.7872, 286.3699,415.2872, 288.9679,412.2873, 288.9680,410.7872, 286.3701,412.2868, 283.7720,415.2867, 283.7715,460.3137, 288.1306,457.3138, 288.1307,455.8137, 285.5328,457.3133, 282.9346,460.3132, 282.9342,461.8136, 285.5320,54678
4208.3510, 310.6257, 269.9062,309.1258, 272.5042,306.1259, 272.5044,304.6257, 269.9065,306.1254, 267.3083,309.1253, 267.3079,354.5492, 271.8229,351.5493, 271.8230,350.0491, 269.2251,351.5488, 266.6270,354.5487, 266.6266,356.0491, 269.2243,416.8063, 286.5196,415.3063, 289.1176,412.3064, 289.1178,410.8063, 286.5199,412.3059, 283.9217,415.3058, 283.9213,460.3555, 287.8530,457.3555, 287.8531,455.8554, 285.2552,457.3550, 282.6570,460.3550, 282.6566,461.8554, 285.2544,54679
4208.3677, 310.9705, 270.0816,309.4706, 272.6796,306.4706, 272.6797,304.9705, 270.0819,306.4702, 267.4837,309.4701, 267.4833,354.0862, 272.0020,351.0863, 272.0022,349.5861, 269.4043,351.0858, 266.8061,354.0857, 266.8057,355.5861, 269.4034,416.5015, 286.5911,415.0015, 289.1891,412.0016, 289.1892,410.5015, 286.5913,412.0011, 283.9932,415.0010, 283.9927,460.5174, 287.9954,457.5175, 287.9955,456.0173, 285.3976,457.5170, 282.7994,460.5169, 282.7990,462.0173, 285.3968,54680
4208.3843, 310.5211, 269.9805,309.0212, 272.5785,306.0213, 272.5786,304.5211, 269.9807,306.0208, 267.3826,309.0207, 267.3822,354.2748, 271.8514,351.2748, 271.8515,349.7747, 269.2537,351.2744, 266.6555,354.2743, 266.6551,355.7747, 269.2528,416.7520, 286.4764,415.2520, 289.0745,412.2521, 289.0746,410.7520, 286.4767,412.2516, 283.8785,415.2516, 283.8781,460.2297, 287.9364,457.2298, 287.9365,455.7296, 285.3386,457.2293, 282.7404,460.2292, 282.7401,461.7296, 285.3378,54681
