frameCounter, trackingStatus, timeLogged, frameNumber
6537,2,4208.2515, 54672
6538,2,4208.2677, 54673
6539,2,4208.2828, 54674
6540,2,4208.2985, 54675
6541,2,4208.3145, 54676
6542,2,4208.3303, 54677
6543,2,4208.3464, 54678
6544,2,4208.3621, 54679
6545,2,4208.3784, 54680
6546,2,4208.3946, 54681
6547,2,4208.4106, 54682
6548,2,4208.4266, 54683
6549,2,4208.4425, 54684
6550,2,4208.4585, 54685
6551,2,4208.4906, 54686
6552,2,4208.5069, 54687
6553,2,4208.5226, 54688
6554,2,4208.5413, 54689
6555,2,4208.5548, 54690
6556,2,4208.5705, 54691
6557,2,4208.5866, 54692
6558,2,4208.6026, 54693
6559,2,4208.6190, 54694
6560,2,4208.6349, 54695
6561,2,4208.6506, 54696
6562,2,4208.6666, 54697
6563,2,4208.6826, 54698
6564,2,4208.6988, 54699
6565,2,4208.7149, 54700
6566,2,4208.7306, 54701
6567,2,4208.7467, 54702
6568,2,4208.7627, 54703
6569,2,4208.7784, 54704
6570,2,4208.7946, 54705
6571,2,4208.8109, 54706
6572,2,4208.8268, 54707
6573,2,4208.8427, 54708
6574,2,4208.8744, 54709
6575,2,4208.8907, 54710
6576,2,4208.9067, 54711
6577,2,4208.9233, 54712
6578,2,4208.9382, 54713
6579,2,4208.9560, 54714
6580,2,4208.9702, 54715
6581,2,4208.9864, 54716
6582,2,4209.0024, 54717
6583,2,4209.0190, 54718
6584,2,4209.0349, 54719
6585,2,4209.0516, 54720
6586,2,4209.0668, 54721
6587,2,4209.0826, 54722
6588,2,4209.0988, 54723
6589,2,4209.1143, 54724
6590,2,4209.1302, 54725
6591,2,4209.1467, 54726
6592,2,4209.1625, 54727
6593,2,4209.1782, 54728
6594,2,4209.1949, 54729
6595,2,4209.2107, 54730
6596,2,4209.2274, 54731
6597,2,4209.2423, 54732
6598,2,4209.2750, 54733
6599,2,4209.2907, 54734
6600,2,4209.3067, 54735
6601,2,4209.3224, 54736
6602,2,4209.3384, 54737
6603,2,4209.3548, 54738
6604,2,4209.3717, 54739
6605,2,4209.3870, 54740
6606,2,4209.4028, 54741
6607,2,4209.4183, 54742
6608,2,4209.4359, 54743
6609,2,4209.4509, 54744
6610,2,4209.4668, 54745
6611,2,4209.4832, 54746
6612,2,4209.4987, 54747
6613,2,4209.5144, 54748
6614,2,4209.5305, 54749
6615,2,4209.5471, 54750
6616,2,4209.5622, 54751
6617,2,4209.5783, 54752
6618,2,4209.5948, 54753
6619,2,4209.6103, 54754
6620,2,4209.6267, 54755
6621,2,4209.6585, 54756
6622,2,4209.6747, 54757
6623,2,4209.6911, 54758
6624,2,4209.7070, 54759
6625,2,4209.7228, 54760
6626,2,4209.7387, 54761
6627,2,4209.7551, 54762
6628,2,4209.7717, 54763
6629,2,4209.7866, 54764
6630,2,4209.8038, 54765
6631,2,4209.8186, 54766
6632,2,4209.8346, 54767
6633,2,4209.8509, 54768
6634,2,4209.8665, 54769
6635,2,4209.8831, 54770
6636,2,4209.8983, 54771
6637,2,4209.9164, 54772
6638,2,4209.9305, 54773
6639,2,4209.9464, 54774
6640,2,4209.9623, 54775
6641,2,4209.9783, 54776
6642,2,4209.9947, 54777
6643,2,4210.0107, 54778
6644,2,4210.0267, 54779
6645,2,4210.0585, 54780
6646,2,4210.0744, 54781
6647,2,4210.0905, 54782
6648,2,4210.1062, 54783
6649,2,4210.1229, 54784
6650,2,4210.1383, 54785
6651,2,4210.1545, 54786
6652,2,4210.1705, 54787
6653,2,4210.1868, 54788
6654,2,4210.2026, 54789
6655,2,4210.2197, 54790
6656,2,4210.2344, 54791
6657,2,4210.2507, 54792
6658,2,4210.2663, 54793
6659,2,4210.2830, 54794
6660,2,4210.2987, 54795
6661,2,4210.3157, 54796
6662,2,4210.3305, 54797
6663,2,4210.3465, 54798
6664,2,4210.3628, 54799
6665,2,4210.3786, 54800
6666,2,4210.3948, 54801
6667,2,4210.4105, 54802
6668,2,4210.4426, 54803
6669,2,4210.4588, 54804
6670,2,4210.4745, 54805
6671,2,4210.4907, 54806
6672,2,4210.5067, 54807
6673,2,4210.5232, 54808
6674,2,4210.5399, 54809
6675,2,4210.5551, 54810
6676,2,4210.5706, 54811
6677,2,4210.5863, 54812
6678,2,4210.6026, 54813
6679,2,4210.6185, 54814
6680,2,4210.6357, 54815
