timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
714338.848621,4.099504,12.400661,76.407539,-2.407829,12.236497,76.217300,714338.848593,714338.798517,0,7729,1,1.379677,9.258901,84.790070,-0.026249,0.063825,0.025419
714338.863546,4.104042,12.392601,76.474922,-2.407244,12.243176,76.185402,714338.863520,714338.815198,0,7730,1,1.391312,9.063893,84.736839,-0.003700,0.065705,0.023189
714338.878494,4.108540,12.397774,76.509346,-2.405210,12.249326,76.178749,714338.878470,714338.831878,0,7731,1,1.374108,9.242691,84.819550,-0.025450,0.062473,0.025320
714338.899540,4.108937,12.386011,76.485817,-2.403642,12.247800,76.175758,714338.899514,714338.848559,0,7732,1,1.423977,9.193195,84.786568,-0.019908,0.068372,0.025048
714338.910303,4.110665,12.390113,76.477715,-2.400769,12.234529,76.187790,714338.910279,714338.865239,0,7733,1,1.392725,9.063117,84.743813,-0.004947,0.063915,0.026199
714338.926076,4.112439,12.389585,76.449043,-2.398205,12.232709,76.204208,714338.926051,714338.881920,0,7734,1,1.343515,9.268373,84.816109,-0.029404,0.058249,0.025228
714338.955135,4.116583,12.372972,76.454086,-2.395454,12.233871,76.233406,714338.955105,714338.898601,0,7735,1,1.380305,9.146754,84.788635,-0.015390,0.063044,0.023012
714338.961643,4.122959,12.408330,76.478683,-2.392741,12.241766,76.262207,714338.961621,714338.915281,0,7736,1,1.378171,9.173528,84.826309,-0.019016,0.061877,0.023747
714338.974678,4.128067,12.390437,76.476212,-2.386809,12.220423,76.253044,714338.974645,714338.931962,0,7737,1,1.373125,9.125403,84.803841,-0.013202,0.059375,0.027121
714338.993031,4.133079,12.363969,76.479095,-2.379009,12.202805,76.230835,714338.993009,714338.948642,0,7738,1,1.397030,9.172910,84.810738,-0.018758,0.063157,0.022865
714339.006577,4.136795,12.370050,76.467461,-2.372971,12.193289,76.210480,714339.006553,714338.965323,0,7739,1,1.439357,9.177411,84.793922,-0.019008,0.065144,0.029399
714339.018734,4.135196,12.384317,76.434753,-2.370387,12.201455,76.214149,714339.018719,714338.982003,0,7740,1,1.445665,9.136444,84.763092,-0.014008,0.066756,0.026838
714339.035157,4.131777,12.391954,76.417542,-2.372431,12.231115,76.170807,714339.035141,714338.998684,0,7741,1,1.404266,9.115795,84.725098,-0.010892,0.061601,0.028159
714339.051273,4.132058,12.384109,76.387169,-2.371564,12.227902,76.187248,714339.051259,714339.015365,0,7742,1,1.462477,9.314612,84.785416,-0.034020,0.068370,0.028665
714339.067314,4.129808,12.399646,76.347313,-2.370742,12.208495,76.192238,714339.067299,714339.032045,0,7743,1,1.454119,9.229593,84.736816,-0.023339,0.066793,0.030414
714339.083454,4.130274,12.407307,76.341003,-2.371112,12.208575,76.175987,714339.083433,714339.048726,0,7744,1,1.490785,8.968330,84.622612,0.008393,0.070720,0.031202
714339.101383,4.133131,12.433636,76.307411,-2.371965,12.246982,76.187927,714339.101357,714339.065406,0,7745,1,1.453063,9.101230,84.662201,-0.006681,0.067348,0.027933
714339.117331,4.134914,12.420578,76.293533,-2.368948,12.224339,76.163803,714339.117305,714339.082087,0,7746,1,1.384749,8.997727,84.604530,0.006749,0.059102,0.027554
714339.133098,4.141576,12.418640,76.351395,-2.368079,12.230495,76.142052,714339.133067,714339.098767,0,7747,1,1.449299,8.987538,84.610672,0.009544,0.063960,0.033713
714339.150613,4.144911,12.432843,76.362671,-2.365939,12.244654,76.089783,714339.150465,714339.115448,0,7748,1,1.456072,9.028174,84.598206,0.007041,0.065134,0.032024
714339.166475,4.149988,12.467608,76.393799,-2.366373,12.286524,76.079407,714339.166449,714339.132128,0,7749,1,1.419538,9.135792,84.645676,-0.003734,0.058726,0.036570
714339.183285,4.153437,12.471267,76.385475,-2.369573,12.293848,76.117378,714339.183258,714339.148809,0,7750,1,1.344798,9.141660,84.660233,-0.002366,0.049889,0.036519
714339.199086,4.159498,12.470783,76.390556,-2.368799,12.295772,76.124039,714339.199060,714339.165490,0,7751,1,1.380624,9.249580,84.699638,-0.013406,0.055403,0.032582
714339.230162,4.166143,12.476898,76.403748,-2.368085,12.292818,76.139587,714339.230135,714339.182170,0,7752,1,1.432929,9.106035,84.650238,0.005739,0.062124,0.029978
714339.246607,4.169902,12.514491,76.423988,-2.370456,12.317707,76.177574,714339.246578,714339.198873,0,7753,1,1.431417,9.076258,84.661507,0.011091,0.061018,0.031931
714339.261423,4.165620,12.511307,76.405243,-2.376007,12.316648,76.221786,714339.261398,714339.215561,0,7754,1,1.467450,9.165792,84.701454,0.002107,0.067598,0.027800
714339.277164,4.157320,12.562971,76.360085,-2.383845,12.344215,76.205032,714339.277137,714339.232248,0,7755,1,1.438871,9.322320,84.724205,-0.014452,0.063713,0.031553
714339.292945,4.145137,12.572329,76.358574,-2.395197,12.344333,76.177238,714339.292925,714339.248936,0,7756,1,1.461655,9.116576,84.625366,0.011130,0.066656,0.034238
714339.310752,4.130424,12.563004,76.376930,-2.408997,12.339785,76.173409,714339.310728,714339.265623,0,7757,1,1.384297,9.390400,84.739014,-0.020936,0.059787,0.033246
714339.323317,4.111208,12.565629,76.386894,-2.430381,12.364099,76.149002,714339.323295,714339.282311,0,7758,1,1.417557,9.167455,84.642883,0.005889,0.067609,0.028984
714339.340027,4.088000,12.566857,76.356178,-2.456509,12.359798,76.197662,714339.340003,714339.298998,0,7759,1,1.377925,9.364717,84.727600,-0.017512,0.065059,0.031252
714339.356145,4.060300,12.566152,76.295532,-2.481992,12.353013,76.217873,714339.356128,714339.315686,0,7760,1,1.380827,9.335075,84.695045,-0.014117,0.068763,0.030704
714339.372529,4.036321,12.582071,76.257904,-2.505427,12.363030,76.172287,714339.372506,714339.332373,0,7761,1,1.339452,9.279066,84.633621,-0.007632,0.067336,0.028740
714339.388408,4.009560,12.578461,76.191360,-2.528376,12.370971,76.085266,714339.388383,714339.349061,0,7762,1,1.282587,9.348765,84.584572,-0.015820,0.062834,0.030665
714339.406307,3.977343,12.580868,76.128120,-2.553605,12.365645,76.026489,714339.406287,714339.365748,0,7763,1,1.274910,9.299833,84.503891,-0.009913,0.065298,0.030708
714339.421094,3.953695,12.577971,76.125633,-2.577703,12.362297,76.009827,714339.421069,714339.382436,0,7764,1,1.270567,9.238523,84.471519,-0.003230,0.068857,0.027404
714339.437999,3.927970,12.572001,76.031456,-2.599592,12.373660,75.968597,714339.437973,714339.399123,0,7765,1,1.235519,9.312907,84.431831,-0.011737,0.066173,0.031001
714339.454324,3.910577,12.563279,75.995361,-2.617660,12.366476,75.931183,714339.454297,714339.415811,0,7766,1,1.249102,9.290002,84.385071,-0.009213,0.070892,0.028417
714339.469961,3.894219,12.562321,75.975540,-2.629881,12.337152,75.875504,714339.469936,714339.432498,0,7767,1,1.180204,9.242908,84.334251,-0.003893,0.063993,0.029527
714339.485931,3.882359,12.556627,75.956192,-2.643746,12.356317,75.860794,714339.485902,714339.449186,0,7768,1,1.122062,9.327697,84.351227,-0.013797,0.057201,0.033336
714339.503311,3.870775,12.552822,75.949867,-2.655620,12.346639,75.837013,714339.503289,714339.465873,0,7769,1,1.141980,9.204703,84.287407,0.001027,0.061258,0.032377
714339.517606,3.866114,12.556497,75.966774,-2.666974,12.357084,75.892227,714339.517580,714339.482561,0,7770,1,1.117417,9.253685,84.343987,-0.005133,0.059159,0.032722
714339.533541,3.856551,12.544016,75.968513,-2.675073,12.354071,75.894753,714339.533520,714339.499249,0,7771,1,1.179026,9.302663,84.359596,-0.010584,0.067178,0.033845
714339.549611,3.853800,12.537080,76.027611,-2.683626,12.344067,75.910820,714339.549589,714339.515936,0,7772,1,1.137636,9.267284,84.385941,-0.006206,0.062150,0.035907
714339.564534,3.847430,12.574342,76.038673,-2.688562,12.355079,75.952896,714339.564515,714339.532624,0,7773,1,1.145904,9.212622,84.388977,0.000700,0.063552,0.036223
714339.580154,3.840613,12.562652,76.041878,-2.692161,12.355942,75.937645,714339.580133,714339.549311,0,7774,1,1.123294,9.278261,84.406631,-0.006245,0.061530,0.036369
714339.597606,3.840682,12.592752,76.112068,-2.701577,12.376615,76.003632,714339.597591,714339.565999,0,7775,1,1.041692,9.316925,84.492867,-0.010902,0.052569,0.035763
714339.627492,3.836578,12.595441,76.072411,-2.705320,12.391973,76.017197,714339.627469,714339.582725,0,7776,1,1.090977,9.300762,84.467430,-0.007783,0.057789,0.038564
714339.643322,3.839288,12.600857,76.155266,-2.709512,12.395075,76.086754,714339.643299,714339.599419,0,7777,1,1.070946,9.276764,84.535950,-0.005129,0.056084,0.036933
714339.659475,3.838381,12.597035,76.190094,-2.711377,12.367037,76.114449,714339.659458,714339.616114,0,7778,1,1.074405,9.372851,84.600319,-0.015525,0.056905,0.036762
714339.675777,3.838912,12.628987,76.245468,-2.718428,12.415022,76.164284,714339.675761,714339.632808,0,7779,1,1.010573,9.363637,84.650055,-0.014019,0.051030,0.032959
714339.692701,3.839548,12.618057,76.281708,-2.720232,12.387178,76.180161,714339.692679,714339.649503,0,7780,1,1.077366,9.321963,84.655510,-0.008218,0.057341,0.037452
714339.710414,3.837996,12.611306,76.326057,-2.724819,12.382047,76.249580,714339.710388,714339.666197,0,7781,1,1.053695,9.357616,84.727150,-0.012526,0.055073,0.037152
714339.726799,3.833151,12.619712,76.328278,-2.723287,12.382176,76.214409,714339.726770,714339.682892,0,7782,1,1.052996,9.394102,84.720276,-0.015596,0.055701,0.035939
714339.742569,3.830970,12.637090,76.322517,-2.724871,12.395088,76.253304,714339.742543,714339.699586,0,7783,1,1.087896,9.420444,84.742424,-0.018102,0.059574,0.037175
714339.758265,3.828500,12.619740,76.347977,-2.726144,12.377586,76.326965,714339.758241,714339.716281,0,7784,1,1.108009,9.395932,84.782051,-0.015180,0.062635,0.036109
714339.775227,3.824610,12.650078,76.334213,-2.728453,12.405152,76.348122,714339.775203,714339.732975,0,7785,1,1.096542,9.458767,84.807541,-0.022284,0.060909,0.037979
714339.790748,3.824933,12.660113,76.355240,-2.726475,12.390201,76.363235,714339.790723,714339.749670,0,7786,1,1.093830,9.201950,84.729187,0.008067,0.061753,0.033911
714339.805757,3.824405,12.649818,76.369316,-2.721534,12.395239,76.379120,714339.805732,714339.766364,0,7787,1,1.092634,9.351358,84.800987,-0.009320,0.060068,0.037660
714339.822794,3.824241,12.654387,76.405930,-2.718194,12.416355,76.384842,714339.822763,714339.783059,0,7788,1,1.106966,9.326293,84.811073,-0.006212,0.062387,0.035369
714339.839022,3.821563,12.653482,76.397255,-2.715815,12.402671,76.411758,714339.838996,714339.799753,0,7789,1,1.085151,9.481435,84.877251,-0.023938,0.057982,0.040797
714339.854003,3.823124,12.643744,76.452393,-2.712701,12.399692,76.413513,714339.853985,714339.816448,0,7790,1,1.134733,9.332651,84.848320,-0.006322,0.063770,0.039883
714339.867182,3.822266,12.676453,76.474648,-2.711295,12.407121,76.437897,714339.867166,714339.833142,0,7791,1,1.098145,9.417628,84.904930,-0.016351,0.058689,0.041803
714339.884167,3.820782,12.651264,76.487099,-2.712100,12.403884,76.504585,714339.884143,714339.849837,0,7792,1,1.145586,9.398184,84.934563,-0.014016,0.065236,0.039843
714339.899115,3.822266,12.654693,76.482941,-2.704826,12.396736,76.492332,714339.899100,714339.866531,0,7793,1,1.162913,9.404313,84.924553,-0.013575,0.066464,0.040755
714339.916049,3.824744,12.679861,76.519928,-2.704938,12.410652,76.580811,714339.916028,714339.883226,0,7794,1,1.160281,9.410351,84.989807,-0.014413,0.065066,0.043068
714339.930838,3.831622,12.665550,76.544441,-2.698153,12.390676,76.633186,714339.930822,714339.899920,0,7795,1,1.188960,9.318703,84.992065,-0.003341,0.068826,0.039918
714339.946999,3.839196,12.691947,76.557091,-2.688704,12.406327,76.600861,714339.946977,714339.916615,0,7796,1,1.174316,9.393493,85.008736,-0.011300,0.065638,0.041091
714339.963902,3.851499,12.672617,76.623940,-2.678339,12.398621,76.654068,714339.963878,714339.933309,0,7797,1,1.186083,9.342728,85.048203,-0.004739,0.066724,0.038441
714339.980577,3.865359,12.681363,76.662125,-2.667761,12.393001,76.756042,714339.980554,714339.950004,0,7798,1,1.174260,9.272780,85.091522,0.004177,0.061729,0.043776
714340.015221,3.879131,12.686534,76.728783,-2.656459,12.399141,76.775917,714340.015195,714339.966698,0,7799,1,1.202749,9.290583,85.137817,0.002893,0.064574,0.041394
714340.032809,3.896405,12.678259,76.822365,-2.645864,12.405452,76.853966,714340.032785,714339.983307,0,7800,1,1.202910,9.182585,85.179001,0.016665,0.062979,0.041020
714340.056487,3.909590,12.709873,76.890091,-2.635492,12.433479,76.887718,714340.056447,714339.999995,0,7801,1,1.147966,9.364344,85.301140,-0.004127,0.055912,0.039045
714340.063580,3.920396,12.702878,76.905846,-2.627525,12.434728,76.972855,714340.063552,714340.016682,0,7802,1,1.183700,9.293094,85.318497,0.005788,0.058499,0.040361
714340.079646,3.929563,12.710468,76.983917,-2.619097,12.449598,77.028587,714340.079619,714340.033370,0,7803,1,1.228723,9.297034,85.379654,0.006995,0.061651,0.043352
714340.094520,3.938128,12.740663,77.104530,-2.613639,12.442982,77.068939,714340.094492,714340.050057,0,7804,1,1.242013,9.358379,85.479652,0.000943,0.061745,0.045210
714340.111068,3.944563,12.738332,77.156525,-2.612186,12.465834,77.118263,714340.111044,714340.066745,0,7805,1,1.224226,9.325254,85.515816,0.005724,0.059556,0.043986
714340.125757,3.948543,12.769346,77.231644,-2.612325,12.502608,77.153809,714340.125731,714340.083432,0,7806,1,1.251088,9.315657,85.560738,0.008172,0.063597,0.040933
714340.141628,3.949618,12.784503,77.298767,-2.616001,12.510334,77.184441,714340.141604,714340.100120,0,7807,1,1.247601,9.269742,85.587395,0.014963,0.062111,0.043830
714340.157543,3.943714,12.770911,77.373665,-2.623826,12.486707,77.288788,714340.157522,714340.116807,0,7808,1,1.265420,9.293547,85.682640,0.013067,0.064686,0.045147
714340.172583,3.932173,12.820167,77.354248,-2.632362,12.542395,77.255547,714340.172566,714340.133495,0,7809,1,1.242512,9.300982,85.653603,0.013686,0.064751,0.040585
714340.188533,3.921301,12.816302,77.383850,-2.641250,12.528572,77.285744,714340.188512,714340.150183,0,7810,1,1.254129,9.376382,85.707664,0.006333,0.065197,0.046438
714340.204355,3.912974,12.802968,77.431099,-2.652855,12.507019,77.368393,714340.204340,714340.166870,0,7811,1,1.206535,9.386248,85.776512,0.006039,0.060967,0.046133
714340.219159,3.901340,12.866576,77.444252,-2.663095,12.565742,77.396164,714340.219143,714340.183558,0,7812,1,1.211509,9.392171,85.793953,0.006208,0.063151,0.044704
714340.237321,3.896419,12.844167,77.492851,-2.669933,12.534005,77.460098,714340.237299,714340.200245,0,7813,1,1.237407,9.273829,85.798714,0.021371,0.065416,0.048543
714340.251332,3.890162,12.858727,77.528793,-2.677093,12.553308,77.488945,714340.251309,714340.216933,0,7814,1,1.225925,9.323588,85.848122,0.016174,0.067422,0.042089
714340.267444,3.883869,12.850017,77.493362,-2.680344,12.531996,77.516319,714340.267424,714340.233620,0,7815,1,1.161561,9.237209,85.810387,0.027406,0.058438,0.046707
714340.285036,3.881617,12.866186,77.455620,-2.681346,12.540974,77.537476,714340.285006,714340.250308,0,7816,1,1.189879,9.292449,85.818802,0.021939,0.063150,0.044009
714340.301415,3.885062,12.862017,77.489784,-2.679121,12.569341,77.575188,714340.301389,714340.266995,0,7817,1,1.197930,9.334062,85.868065,0.017782,0.065218,0.040416
714340.317965,3.888680,12.892577,77.476387,-2.671372,12.586329,77.599556,714340.317941,714340.283683,0,7818,1,1.195715,9.395832,85.895126,0.011436,0.063581,0.042160
714340.336379,3.903865,12.860144,77.508636,-2.652761,12.571339,77.592918,714340.336353,714340.300370,0,7819,1,1.164190,9.315594,85.875885,0.021837,0.060652,0.035050
714340.350198,3.927573,12.898557,77.487793,-2.626534,12.580914,77.582268,714340.350171,714340.317058,0,7820,1,1.204943,9.398422,85.888718,0.013077,0.061381,0.037995
714340.367063,3.967744,12.910439,77.486259,-2.587853,12.613595,77.583168,714340.367031,714340.333745,0,7821,1,1.188115,9.429045,85.900925,0.010086,0.055219,0.036488
714340.383957,4.020669,12.886056,77.453140,-2.534826,12.606000,77.532951,714340.383930,714340.350433,0,7822,1,1.208447,9.341963,85.823402,0.021415,0.051079,0.037078
714340.419954,4.088847,12.856208,77.429169,-2.464890,12.585427,77.494362,714340.419930,714340.367073,0,7823,1,1.329221,9.345529,85.788467,0.021894,0.058546,0.034155
714340.430717,4.178451,12.904324,77.379921,-2.372657,12.625570,77.433830,714340.430688,714340.383754,0,7824,1,1.379639,9.390841,85.750031,0.017385,0.053780,0.033705
714340.447162,4.290974,12.909711,77.298172,-2.255289,12.624941,77.353203,714340.447137,714340.400434,0,7825,1,1.418502,9.346630,85.651657,0.023462,0.045012,0.032816
714340.461581,4.431024,12.917192,77.268097,-2.111819,12.637776,77.261391,714340.461561,714340.417115,0,7826,1,1.603349,9.359204,85.590965,0.022768,0.051143,0.030329
714340.475851,4.591284,12.894054,77.170212,-1.943809,12.633883,77.086761,714340.475836,714340.433795,0,7827,1,1.726873,9.460785,85.493240,0.012112,0.046618,0.029913
714340.493272,4.783128,12.931294,77.117317,-1.747184,12.679318,76.979156,714340.493247,714340.450476,0,7828,1,1.906795,9.358458,85.368446,0.025076,0.046029,0.026579
714340.509190,5.007336,12.936061,77.117104,-1.525148,12.706539,76.933083,714340.509169,714340.467156,0,7829,1,2.070095,9.415723,85.369736,0.018406,0.040682,0.022062
714340.523879,5.261138,12.907871,77.117050,-1.273035,12.699897,76.901245,714340.523859,714340.483837,0,7830,1,2.338698,9.396671,85.345375,0.020842,0.043416,0.019964
714340.540854,5.543673,12.914858,77.159729,-0.994461,12.705495,76.885010,714340.540833,714340.500518,0,7831,1,2.574424,9.469907,85.390282,0.011814,0.038927,0.017813
714340.557047,5.775546,12.945157,77.049889,-0.754530,12.748126,76.734062,714340.557023,714340.517198,0,7832,1,2.732311,9.516036,85.276169,0.007260,0.032093,0.011454
