CaptureTime, LeftLM1.x, LeftLM1.y, LeftLM2.x, LeftLM2.y, LeftLM3.x, LeftLM3.y, LeftLM4.x, LeftLM4.y, LeftLM5.x, LeftLM5.y, LeftLM6.x, LeftLM6.y, RightLM1.x, RightLM1.y, RightLM2.x, RightLM2.y, RightLM3.x, RightLM3.y, RightLM4.x, RightLM4.y, RightLM5.x, RightLM5.y, RightLM6.x, RightLM6.y, frameNumber
714338.8359, 259.5068, 265.0516,258.0069, 267.6496,255.0070, 267.6497,253.5068, 265.0518,255.0065, 262.4537,258.0064, 262.4533,298.6291, 268.5589,295.6292, 268.5591,294.1290, 265.9612,295.6287, 263.3630,298.6286, 263.3626,300.1290, 265.9603,318.5407, 264.3895,317.0408, 266.9875,314.0409, 266.9876,312.5407, 264.3897,314.0404, 261.7916,317.0403, 261.7912,358.1985, 268.1580,355.1986, 268.1581,353.6985, 265.5602,355.1981, 262.9621,358.1981, 262.9617,359.6985, 265.5594,7730
714338.8526, 259.3139, 265.0436,257.8140, 267.6416,254.8141, 267.6417,253.3139, 265.0439,254.8136, 262.4457,257.8135, 262.4453,298.5958, 268.5950,295.5959, 268.5951,294.0957, 265.9972,295.5954, 263.3990,298.5953, 263.3986,300.0957, 265.9964,318.4815, 264.6339,316.9816, 267.2319,313.9817, 267.2320,312.4815, 264.6342,313.9812, 262.0360,316.9811, 262.0356,358.0633, 268.3671,355.0634, 268.3672,353.5632, 265.7693,355.0629, 263.1711,358.0628, 263.1707,359.5632, 265.7685,7731
714338.8693, 259.3526, 265.0212,257.8527, 267.6192,254.8528, 267.6193,253.3526, 265.0215,254.8523, 262.4233,257.8522, 262.4229,298.6160, 268.6419,295.6161, 268.6421,294.1159, 266.0442,295.6156, 263.4460,298.6155, 263.4456,300.1159, 266.0433,318.8354, 264.5016,317.3354, 267.0996,314.3355, 267.0997,312.8354, 264.5018,314.3350, 261.9037,317.3350, 261.9033,357.9538, 268.3229,354.9539, 268.3230,353.4538, 265.7251,354.9534, 263.1270,357.9533, 263.1265,359.4537, 265.7243,7732
714338.8859, 259.2992, 265.1373,257.7993, 267.7354,254.7993, 267.7355,253.2992, 265.1376,254.7988, 262.5395,257.7988, 262.5390,298.6405, 268.7013,295.6406, 268.7015,294.1404, 266.1036,295.6401, 263.5054,298.6400, 263.5050,300.1404, 266.1028,318.6548, 264.5040,317.1549, 267.1021,314.1550, 267.1022,312.6548, 264.5043,314.1545, 261.9061,317.1544, 261.9057,358.0488, 268.2592,355.0489, 268.2593,353.5487, 265.6614,355.0484, 263.0632,358.0483, 263.0628,359.5487, 265.6606,7733
714338.9026, 259.1281, 264.9547,257.6282, 267.5528,254.6283, 267.5529,253.1281, 264.9550,254.6278, 262.3568,257.6277, 262.3564,298.5802, 268.6141,295.5803, 268.6143,294.0801, 266.0164,295.5798, 263.4182,298.5797, 263.4178,300.0801, 266.0156,318.6367, 264.5145,317.1368, 267.1125,314.1369, 267.1126,312.6367, 264.5147,314.1364, 261.9166,317.1364, 261.9161,357.9768, 268.2968,354.9769, 268.2969,353.4767, 265.6990,354.9764, 263.1008,357.9763, 263.1004,359.4767, 265.6982,7734
714338.9193, 259.2876, 264.9786,257.7877, 267.5766,254.7877, 267.5768,253.2876, 264.9789,254.7872, 262.3807,257.7872, 262.3803,298.5996, 268.5173,295.5997, 268.5175,294.0996, 265.9196,295.5992, 263.3214,298.5992, 263.3210,300.0995, 265.9187,318.6401, 264.2875,317.1402, 266.8856,314.1403, 266.8857,312.6401, 264.2878,314.1398, 261.6896,317.1397, 261.6892,357.9965, 268.2180,354.9965, 268.2181,353.4964, 265.6202,354.9960, 263.0221,357.9960, 263.0216,359.4964, 265.6194,7735
714338.9360, 259.1717, 265.0911,257.6717, 267.6891,254.6718, 267.6892,253.1717, 265.0913,254.6713, 262.4932,257.6713, 262.4927,298.5664, 268.6795,295.5664, 268.6797,294.0663, 266.0818,295.5659, 263.4836,298.5659, 263.4832,300.0663, 266.0809,318.4227, 264.4275,316.9228, 267.0255,313.9229, 267.0256,312.4227, 264.4278,313.9224, 261.8296,316.9223, 261.8292,357.8702, 268.2848,354.8703, 268.2849,353.3701, 265.6870,354.8698, 263.0889,357.8698, 263.0884,359.3701, 265.6862,7736
714338.9527, 259.0507, 264.9409,257.5508, 267.5389,254.5508, 267.5390,253.0507, 264.9411,254.5504, 262.3430,257.5503, 262.3425,298.4196, 268.6247,295.4197, 268.6248,293.9196, 266.0269,295.4193, 263.4287,298.4192, 263.4283,299.9196, 266.0261,318.6336, 264.3694,317.1337, 266.9674,314.1338, 266.9675,312.6336, 264.3696,314.1333, 261.7715,317.1332, 261.7711,357.9486, 268.2059,354.9487, 268.2060,353.4485, 265.6081,354.9482, 263.0099,357.9481, 263.0096,359.4485, 265.6073,7737
714338.9693, 259.2478, 264.8170,257.7479, 267.4150,254.7480, 267.4152,253.2478, 264.8173,254.7475, 262.2191,257.7474, 262.2187,298.3629, 268.3955,295.3630, 268.3956,293.8629, 265.7977,295.3625, 263.1996,298.3625, 263.1991,299.8629, 265.7969,318.5180, 264.3201,317.0181, 266.9181,314.0182, 266.9182,312.5180, 264.3204,314.0177, 261.7222,317.0176, 261.7218,357.9062, 268.1903,354.9062, 268.1905,353.4061, 265.5926,354.9058, 262.9944,357.9057, 262.9940,359.4061, 265.5917,7738
714338.9860, 259.2141, 264.8781,257.7142, 267.4761,254.7143, 267.4763,253.2141, 264.8784,254.7138, 262.2802,257.7137, 262.2798,298.5389, 268.5490,295.5390, 268.5491,294.0388, 265.9513,295.5385, 263.3531,298.5384, 263.3527,300.0388, 265.9504,318.7162, 264.3647,317.2163, 266.9628,314.2164, 266.9629,312.7162, 264.3651,314.2159, 261.7669,317.2158, 261.7664,357.9415, 268.3033,354.9416, 268.3035,353.4414, 265.7056,354.9411, 263.1074,357.9410, 263.1070,359.4414, 265.7047,7739
714339.0027, 259.2313, 264.9819,257.7314, 267.5800,254.7315, 267.5801,253.2313, 264.9822,254.7310, 262.3841,257.7309, 262.3836,298.5248, 268.5771,295.5249, 268.5772,294.0247, 265.9793,295.5244, 263.3811,298.5244, 263.3807,300.0247, 265.9785,318.7802, 264.2732,317.2802, 266.8712,314.2803, 266.8714,312.7802, 264.2735,314.2798, 261.6753,317.2798, 261.6749,357.9799, 268.1250,354.9799, 268.1252,353.4798, 265.5273,354.9795, 262.9291,357.9794, 262.9287,359.4798, 265.5265,7740
714339.0194, 259.4783, 264.7706,257.9784, 267.3686,254.9785, 267.3688,253.4783, 264.7709,254.9780, 262.1727,257.9779, 262.1723,298.5969, 268.5845,295.5970, 268.5846,294.0968, 265.9868,295.5965, 263.3886,298.5964, 263.3882,300.0968, 265.9859,318.7510, 264.1090,317.2511, 266.7070,314.2512, 266.7072,312.7510, 264.1093,314.2507, 261.5111,317.2506, 261.5107,358.2327, 268.1837,355.2328, 268.1838,353.7326, 265.5859,355.2323, 262.9878,358.2322, 262.9873,359.7326, 265.5851,7741
