timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
11456.912412,-9.548182,4.026297,73.090080,-3.033781,4.124839,72.378052,11456.912412,11456.832336,0,7,1,-6.600924,5.437332,81.639091,0.187281,-0.029944,0.022197
11456.917941,-9.603774,4.088051,73.566483,-3.054657,4.188524,72.625153,11456.917940,11456.882286,0,10,1,-6.639881,5.551147,81.988724,0.178564,-0.028789,0.026832
11456.929729,-9.550128,4.022701,72.989868,-3.030483,4.155121,72.300194,11456.929728,11456.899117,0,11,1,-6.614292,5.378351,81.557655,0.193264,-0.030706,0.025911
11456.946089,-9.514132,4.058280,72.796021,-3.074578,4.128675,72.098312,11456.946088,11456.916670,0,12,1,-6.656105,5.543016,81.332237,0.174536,-0.035792,0.022164
11456.963044,-9.591265,4.116533,73.547905,-3.060328,4.206914,72.433327,11456.963044,11456.932678,0,13,1,-6.708601,5.545543,81.880928,0.178776,-0.038724,0.020419
11456.979877,-9.559798,4.101648,73.363472,-3.077652,4.227030,72.244164,11456.979876,11456.949020,0,14,1,-6.681842,5.474121,81.703102,0.184459,-0.035291,0.025285
11456.995791,-9.555809,4.091428,73.171471,-3.060081,4.217793,72.287964,11456.995790,11456.966497,0,15,1,-6.666053,5.525757,81.619896,0.177907,-0.034862,0.024463
11457.011986,-9.546087,4.070702,73.084435,-3.058454,4.175775,72.289131,11457.011985,11456.982419,0,16,1,-6.688923,5.464515,81.585136,0.184426,-0.037439,0.027447
11457.029414,-9.548187,4.083921,73.096611,-3.060013,4.194808,72.298599,11457.029413,11456.999373,0,17,1,-6.687805,5.493382,81.591614,0.181387,-0.038869,0.020217
11457.045271,-9.547643,4.094464,73.116661,-3.059868,4.164090,72.295067,11457.045270,11457.015665,0,18,1,-6.656790,5.460703,81.606499,0.185175,-0.034457,0.023793
11457.063264,-9.548198,4.084311,73.127747,-3.060103,4.188873,72.271164,11457.063263,11457.032401,0,19,1,-6.638494,5.373266,81.614014,0.195108,-0.032791,0.022339
11457.080393,-9.551318,4.032958,73.164726,-3.060153,4.142477,72.273956,11457.080392,11457.049232,0,20,1,-6.608217,5.479650,81.619087,0.183220,-0.028324,0.025105
11457.096582,-9.551859,4.068880,73.197380,-3.062512,4.155597,72.272636,11457.096581,11457.066252,0,21,1,-6.668257,5.479879,81.632561,0.183162,-0.035256,0.024274
11457.112632,-9.549517,4.053522,73.186790,-3.063121,4.145897,72.267319,11457.112631,11457.082348,0,22,1,-6.664573,5.573122,81.609131,0.172413,-0.035071,0.023407
11457.129608,-9.551715,4.077270,73.243095,-3.066109,4.170108,72.331505,11457.129607,11457.099137,0,23,1,-6.704481,5.578345,81.667519,0.172145,-0.038814,0.025580
11457.148589,-9.557558,4.084820,73.287666,-3.066823,4.184441,72.339165,11457.148588,11457.115864,0,24,1,-6.741377,5.448534,81.713028,0.186696,-0.042223,0.027993
11457.165985,-9.555901,4.049484,73.287125,-3.064865,4.149307,72.350121,11457.165984,11457.132357,0,25,1,-6.687692,5.418499,81.725090,0.190275,-0.038432,0.019243
11457.179442,-9.551386,4.049556,73.231209,-3.064961,4.160453,72.345970,11457.179441,11457.149053,0,26,1,-6.676370,5.476863,81.686241,0.183431,-0.035901,0.024985
11457.195548,-9.552223,4.042419,73.239738,-3.064102,4.153550,72.433174,11457.195547,11457.165904,0,27,1,-6.684074,5.657222,81.704338,0.163670,-0.037749,0.020676
11457.212071,-9.559557,4.060528,73.316246,-3.064701,4.170999,72.456619,11457.212070,11457.182350,0,28,1,-6.642986,5.439720,81.792412,0.188466,-0.031571,0.025383
11457.230452,-9.559531,4.072706,73.314980,-3.065316,4.173097,72.464081,11457.230451,11457.198987,0,29,1,-6.654131,5.507478,81.784828,0.181096,-0.033619,0.021966
11457.246197,-9.560316,4.043365,73.304916,-3.066586,4.161081,72.473511,11457.246196,11457.215814,0,30,1,-6.645238,5.500538,81.785980,0.181841,-0.032024,0.023732
11457.262527,-9.563385,4.058997,73.307564,-3.068453,4.144124,72.505997,11457.262527,11457.232326,0,31,1,-6.682672,5.528224,81.798027,0.178929,-0.036478,0.021870
11457.280346,-9.565050,4.075603,73.294975,-3.071074,4.177774,72.507668,11457.280345,11457.249728,0,32,1,-6.687100,5.572763,81.785339,0.174074,-0.037147,0.020202
11457.296654,-9.568210,4.066893,73.285042,-3.072086,4.169253,72.525635,11457.296653,11457.265705,0,33,1,-6.697643,5.489050,81.802628,0.183455,-0.037160,0.024230
11457.312599,-9.568151,4.081094,73.313751,-3.071171,4.189106,72.537651,11457.312599,11457.282613,0,34,1,-6.699319,5.467776,81.826492,0.186079,-0.037787,0.022838
11457.329608,-9.565125,4.047026,73.248894,-3.073901,4.131687,72.443558,11457.329608,11457.299016,0,35,1,-6.695418,5.579046,81.728592,0.173142,-0.037937,0.020138
11457.347616,-9.563777,4.067156,73.230179,-3.074296,4.171809,72.443825,11457.347615,11457.316559,0,36,1,-6.713065,5.381602,81.749237,0.195149,-0.039735,0.021852
11457.363134,-9.562260,4.069305,73.203064,-3.077504,4.145411,72.418961,11457.363134,11457.332488,0,37,1,-6.700187,5.567313,81.694847,0.174076,-0.036347,0.028309
11457.379252,-9.566718,4.046425,73.196320,-3.080237,4.161969,72.399712,11457.379251,11457.349060,0,38,1,-6.689018,5.429372,81.704216,0.189713,-0.037014,0.019525
11457.396572,-9.570960,4.044517,73.188492,-3.081561,4.132890,72.334557,11457.396571,11457.366451,0,39,1,-6.638637,5.453721,81.665825,0.186789,-0.029959,0.023237
11457.413228,-9.567870,4.040230,73.125366,-3.084563,4.138771,72.293961,11457.413227,11457.382381,0,40,1,-6.664285,5.544436,81.598045,0.176187,-0.033098,0.022142
11457.429306,-9.568229,4.070858,73.109375,-3.084974,4.158677,72.267151,11457.429306,11457.399035,0,41,1,-6.790782,5.510837,81.576042,0.179619,-0.047869,0.021056
11457.446317,-9.572205,4.062690,73.097984,-3.088173,4.142087,72.221375,11457.446316,11457.416317,0,42,1,-6.710731,5.417771,81.565620,0.189929,-0.038218,0.021520
11457.462114,-9.572543,4.035837,73.106247,-3.087831,4.101995,72.230339,11457.462114,11457.432323,0,43,1,-6.713910,5.612719,81.542618,0.168009,-0.038459,0.021470
11457.479116,-9.568851,4.006692,73.074783,-3.087175,4.102237,72.244720,11457.479115,11457.449176,0,44,1,-6.721382,5.521724,81.549049,0.178398,-0.040239,0.019052
11457.495508,-9.569566,4.046321,73.081131,-3.089086,4.122082,72.227722,11457.495507,11457.466157,0,45,1,-6.695882,5.374112,81.567863,0.195181,-0.036512,0.022110
11457.512485,-9.575544,4.044701,73.050011,-3.092608,4.118228,72.217148,11457.512484,11457.482328,0,46,1,-6.631233,5.585244,81.516907,0.171840,-0.028512,0.021602
11457.529379,-9.581332,4.059200,73.069901,-3.094363,4.143165,72.189476,11457.529379,11457.499070,0,47,1,-6.764138,5.392333,81.538147,0.193282,-0.042705,0.024699
11457.547392,-9.583848,4.023162,73.062744,-3.096169,4.092578,72.194016,11457.547391,11457.516033,0,48,1,-6.746925,5.458713,81.528152,0.186201,-0.041141,0.021786
11457.563638,-9.592846,4.068027,73.097473,-3.102104,4.151374,72.236015,11457.563637,11457.532335,0,49,1,-6.726437,5.454154,81.568611,0.186840,-0.037732,0.022723
11457.579643,-9.605850,4.055753,73.212181,-3.107580,4.162053,72.295700,11457.579642,11457.548993,0,50,1,-6.664400,5.489030,81.654106,0.183717,-0.029978,0.020956
11457.596006,-9.619578,4.064215,73.280136,-3.116422,4.135573,72.290062,11457.596005,11457.565902,0,51,1,-6.710716,5.436090,81.692284,0.189759,-0.033992,0.021111
11457.612882,-9.635117,4.075202,73.298447,-3.127670,4.147519,72.232536,11457.612881,11457.582336,0,52,1,-6.737190,5.276366,81.694756,0.207683,-0.035835,0.020160
11457.630032,-9.655723,4.075369,73.276581,-3.149929,4.132073,72.208893,11457.630031,11457.599822,0,53,1,-6.737192,5.494035,81.641312,0.183261,-0.033298,0.019865
11457.647386,-9.680116,4.070959,73.285515,-3.173051,4.134838,72.234497,11457.647385,11457.615742,0,54,1,-6.777496,5.493115,81.658516,0.183712,-0.035850,0.017293
11457.663100,-9.713182,4.083774,73.299225,-3.205315,4.120685,72.182457,11457.663099,11457.632349,0,55,1,-6.745855,5.534888,81.635033,0.179094,-0.028548,0.016913
11457.679200,-9.746798,4.027273,73.132744,-3.249416,4.072396,72.048012,11457.679198,11457.649049,0,56,1,-6.789365,5.515429,81.485466,0.179830,-0.029204,0.016548
11457.696861,-9.789161,4.049977,73.178215,-3.284714,4.086824,72.052696,11457.696860,11457.666705,0,57,1,-6.854900,5.437368,81.521965,0.188677,-0.032294,0.016490
11457.712766,-9.834213,4.039713,73.195366,-3.329144,4.097062,72.041283,11457.712765,11457.682608,0,58,1,-6.899467,5.471984,81.519356,0.184695,-0.032602,0.015108
11457.728991,-9.886085,4.068337,73.147774,-3.382065,4.093547,72.005333,11457.728991,11457.699010,0,59,1,-7.029278,5.315988,81.497154,0.202059,-0.042584,0.010815
11457.746903,-9.949409,4.081827,73.140739,-3.445446,4.102855,71.961342,11457.746902,11457.716476,0,60,1,-7.024835,5.524990,81.442833,0.178494,-0.034860,0.010495
