CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
4118.127532064, 307.376586914, 270.122680664, 352.987792969, 269.255065918, 413.828857422, 286.475219727, 458.801483154, 285.126373291, -12.685903549, 67.593185425, 656.415588379, 50.643939972, 66.788070679, 664.732788086, 49270
4118.144212631, 307.548522949, 269.931457520, 353.047119141, 269.212310791, 413.688232422, 286.482604980, 459.000671387, 285.403350830, -12.495151520, 67.709846497, 658.756225586, 50.643657684, 66.842323303, 663.672668457, 49271
4118.160893198, 307.425109863, 270.052490234, 352.574890137, 269.341644287, 413.846557617, 286.445007324, 458.866424561, 285.383331299, -12.623842239, 67.547958374, 656.644165039, 49.794097900, 66.656005859, 661.083129883, 49272
4118.177573765, 307.464599609, 270.008056641, 353.143066406, 269.315368652, 413.757171631, 286.475769043, 458.803405762, 285.449035645, -12.588456154, 67.638717651, 657.608276367, 50.948310852, 67.173728943, 665.915039062, 49273
4118.194254332, 307.789733887, 270.051940918, 352.704681396, 269.135437012, 413.481536865, 286.572326660, 458.862304688, 285.504180908, -12.224937439, 68.209098816, 662.166503906, 50.048252106, 66.699111938, 662.090698242, 49274
4118.210934899, 308.224487305, 269.931579590, 352.574523926, 269.355743408, 413.630798340, 286.405212402, 459.015625000, 285.433746338, -11.660053253, 68.237182617, 664.362976074, 49.708881378, 66.586120605, 659.961853027, 49275
4118.227615466, 307.609375000, 270.163757324, 352.808776855, 269.311889648, 413.438659668, 286.299530029, 458.435729980, 285.468048096, -12.453182220, 67.989799500, 661.128051758, 50.499565125, 67.208290100, 666.134582520, 49276
4118.244240667, 307.349456787, 270.087768555, 353.116882324, 269.297790527, 413.693939209, 286.290740967, 459.046081543, 285.387145996, -12.737993240, 67.526397705, 657.223693848, 50.755813599, 66.910110474, 663.869323730, 49277
4118.260914281, 308.054992676, 270.081298828, 352.557556152, 269.357208252, 413.396331787, 286.688537598, 458.696502686, 285.371826172, -11.905621529, 68.589920044, 664.857299805, 49.856632233, 66.775878906, 662.230529785, 49278
4118.277587895, 307.372741699, 270.048217773, 352.832366943, 269.297332764, 413.667327881, 286.249755859, 458.985443115, 285.329254150, -12.713167191, 67.509750366, 657.597351074, 50.230934143, 66.695655823, 662.149353027, 49279
4118.294261509, 307.755615234, 269.945129395, 352.775726318, 269.347564697, 413.890228271, 286.430358887, 458.905273438, 285.433532715, -12.209811211, 67.688140869, 658.806518555, 50.165172577, 66.820350647, 662.322509766, 49280
4118.310935123, 307.559906006, 270.227355957, 353.077575684, 269.304382324, 413.382263184, 286.434997559, 458.791870117, 285.353820801, -12.523097992, 68.132934570, 661.179626465, 50.825851440, 67.057678223, 665.497802734, 49281
4118.327608737, 307.189880371, 270.056518555, 353.095275879, 269.238098145, 413.671142578, 286.341979980, 458.844238281, 285.331329346, -12.937853813, 67.432975769, 656.188659668, 50.830127716, 66.968887329, 665.232299805, 49282
4118.344282351, 307.513061523, 269.866760254, 352.972015381, 269.204833984, 413.652893066, 286.490173340, 459.075805664, 285.420928955, -12.544437408, 67.669799805, 658.748779297, 50.452274323, 66.733131409, 662.528991699, 49283
4118.360955965, 307.642181396, 269.925903320, 352.739990234, 269.143280029, 413.756164551, 286.506958008, 458.985443115, 285.501159668, -12.369761467, 67.743156433, 658.953491211, 50.047454834, 66.635383606, 661.433776855, 49284
4118.377629579, 307.735046387, 269.945434570, 353.117279053, 269.281158447, 413.658142090, 286.450805664, 458.777099609, 285.402557373, -12.268000603, 67.868194580, 660.402954102, 50.912593842, 67.117729187, 665.914916992, 49285
4118.394303193, 307.391296387, 270.046508789, 352.786743164, 269.268981934, 413.895935059, 286.343811035, 459.014526367, 285.303375244, -12.657784462, 67.409812927, 656.022399902, 50.124805450, 66.600486755, 661.580932617, 49286
4118.410976807, 307.478454590, 270.200439453, 353.048675537, 269.378143311, 413.870452881, 286.427856445, 458.889526367, 285.424621582, -12.553833008, 67.661979675, 656.878295898, 50.712074280, 67.060127258, 664.536315918, 49287
4118.427650421, 307.459899902, 270.044067383, 353.067016602, 269.367858887, 413.600524902, 286.615661621, 458.693786621, 285.362945557, -12.617432594, 67.878616333, 658.750183105, 50.862396240, 67.176429749, 666.167175293, 49288
4118.444324035, 308.058197021, 270.164306641, 353.109008789, 269.389801025, 413.828216553, 286.398681641, 458.722839355, 285.240051270, -11.840419769, 68.106842041, 661.596557617, 50.929771423, 67.116867065, 666.273010254, 49289
4118.460997649, 307.261108398, 270.247436523, 352.619232178, 269.358337402, 413.756225586, 286.556518555, 458.798339844, 285.278198242, -12.838162422, 67.701576233, 656.096923828, 49.920326233, 66.681648254, 661.935485840, 49290
4118.477671263, 307.732849121, 269.789245605, 353.203460693, 269.293914795, 413.520507812, 286.322937012, 459.118103027, 285.471710205, -12.290236473, 67.777465820, 661.421875000, 50.884452820, 66.977691650, 663.987365723, 49291
4118.494344877, 307.103881836, 270.116943359, 352.937011719, 269.357940674, 413.809906006, 286.471313477, 458.547241211, 285.368560791, -13.023065567, 67.388763428, 654.509826660, 50.689853668, 67.185394287, 666.279235840, 49292
4118.511018491, 307.475524902, 269.974914551, 352.886169434, 269.416778564, 413.676330566, 286.338500977, 458.914794922, 285.390167236, -12.586003304, 67.593132019, 658.299499512, 50.377597809, 66.917160034, 663.100097656, 49293
4118.527692105, 307.885375977, 269.961425781, 353.054779053, 269.300109863, 413.570373535, 286.443420410, 458.766357422, 285.356964111, -12.093007088, 68.062461853, 662.219360352, 50.795486450, 67.058822632, 665.515869141, 49294
4118.544365719, 307.312438965, 270.201293945, 352.818908691, 269.293365479, 413.792663574, 286.261596680, 458.665283203, 285.306396484, -12.768390656, 67.479545593, 656.214416504, 50.388179779, 66.913192749, 664.467224121, 49295
4118.561039333, 307.619995117, 269.976379395, 353.327484131, 269.309478760, 413.906311035, 286.292907715, 458.989990234, 285.498565674, -12.374480247, 67.496688843, 657.664611816, 51.204780579, 67.203468323, 665.916687012, 49296
4118.577712947, 307.827697754, 270.114135742, 352.784759521, 269.473144531, 413.836730957, 286.596862793, 458.435394287, 285.351013184, -12.127846718, 68.019104004, 659.765808105, 50.454273224, 67.221633911, 665.962280273, 49297
4118.594386561, 307.169921875, 270.319549561, 353.006683350, 269.392181396, 414.130493164, 286.371032715, 458.598876953, 285.335510254, -12.893619537, 67.264083862, 652.641906738, 50.798400879, 67.200965881, 666.426513672, 49298
4118.611060175, 307.465637207, 269.967468262, 352.977172852, 269.429473877, 413.799865723, 286.524719238, 458.897796631, 285.373748779, -12.581531525, 67.611610413, 657.291564941, 50.566871643, 66.998649597, 663.927612305, 49299
4118.627733789, 307.566253662, 270.246215820, 352.912689209, 269.448455811, 413.246398926, 286.486053467, 458.721405029, 285.577667236, -12.534976006, 68.293952942, 662.261352539, 50.540126801, 67.239364624, 664.768432617, 49300
4118.644391002, 307.897949219, 269.882080078, 353.238647461, 269.336212158, 413.588439941, 286.305725098, 458.726074219, 285.282989502, -12.074443817, 67.907562256, 662.175720215, 51.184696198, 67.208259583, 667.248657227, 49301
4118.661057669, 307.655517578, 270.281860352, 352.596069336, 269.334625244, 413.689208984, 286.178894043, 458.718872070, 285.319610596, -12.358975410, 67.828521729, 659.593933105, 49.919609070, 66.736747742, 662.355529785, 49302
4118.677724336, 307.610443115, 269.931518555, 353.268402100, 269.357147217, 413.694885254, 286.411621094, 458.933837891, 285.571228027, -12.417183876, 67.704559326, 659.177551270, 51.120212555, 67.284645081, 665.890136719, 49303
4118.694391002, 307.530883789, 270.339538574, 352.974548340, 269.298980713, 413.425170898, 286.642333984, 458.730316162, 285.567413330, -12.553492546, 68.297187805, 660.635803223, 50.656177521, 67.169097900, 665.168762207, 49304
4118.711057669, 307.489990234, 270.061462402, 353.247283936, 269.357757568, 413.522064209, 286.402038574, 458.932312012, 285.205627441, -12.590260506, 67.829132080, 659.577026367, 51.081783295, 67.016128540, 665.743164062, 49305
4118.727724336, 307.363525391, 270.141235352, 353.038269043, 269.331512451, 413.777465820, 286.262390137, 459.035156250, 285.479431152, -12.708113670, 67.490104675, 656.708374023, 50.606643677, 66.944732666, 663.349792480, 49306
4118.744391002, 307.444824219, 270.079223633, 352.934265137, 269.329681396, 413.244323730, 286.505828857, 458.525512695, 285.230987549, -12.686948776, 68.095954895, 661.335327148, 50.697788239, 67.084800720, 666.423950195, 49307
4118.761057669, 307.370727539, 270.092834473, 353.132812500, 269.111572266, 413.613708496, 286.248962402, 459.036865234, 285.384887695, -12.723202705, 67.580421448, 657.988220215, 50.791267395, 66.797828674, 664.050903320, 49308
4118.777724336, 308.007080078, 270.125671387, 352.633300781, 269.440155029, 413.622894287, 286.436706543, 458.804290771, 285.328216553, -11.932812691, 68.227966309, 662.764465332, 49.944759369, 66.779510498, 662.002136230, 49309
4118.794391002, 307.596801758, 270.159057617, 352.969482422, 269.362213135, 413.472412109, 286.578186035, 458.858825684, 285.441070557, -12.465566635, 68.141990662, 660.768798828, 50.573223114, 67.022315979, 664.159179688, 49310
4118.811057669, 307.647705078, 270.118835449, 353.003997803, 269.355987549, 413.668090820, 286.409973145, 458.730407715, 285.306671143, -12.373824120, 67.884277344, 659.676574707, 50.716617584, 67.051292419, 665.401550293, 49311
4118.827724336, 307.818542480, 270.109313965, 352.712249756, 269.103790283, 413.297058105, 286.425964355, 459.106292725, 285.438781738, -12.213816643, 68.317489624, 663.803649902, 49.924720764, 66.451202393, 660.314086914, 49312
4118.844391002, 307.374877930, 269.833312988, 353.298919678, 269.385589600, 413.623535156, 286.478515625, 458.642578125, 285.352325439, -12.719325066, 67.553123474, 657.921325684, 51.353759766, 67.403915405, 668.358825684, 49313
4118.861057669, 307.695556641, 270.224975586, 352.691772461, 269.521179199, 413.645629883, 286.387084961, 458.900268555, 285.353668213, -12.316954613, 67.997978210, 660.218811035, 50.005199432, 66.825096130, 661.730102539, 49314
4118.877724336, 307.343505859, 270.223602295, 352.670745850, 269.221954346, 413.043212891, 286.578369141, 458.517425537, 285.484649658, -12.841631889, 68.325622559, 662.098266602, 50.179313660, 66.985427856, 664.443359375, 49315
4118.894391002, 307.911315918, 269.993957520, 352.847747803, 269.268463135, 413.429443359, 286.290588379, 458.965332031, 285.273590088, -12.079176903, 68.111770630, 663.499877930, 50.272819519, 66.664451599, 662.417541504, 49316
4118.911057669, 307.554260254, 270.018737793, 352.829101562, 269.414337158, 413.743652344, 286.517883301, 458.950622559, 285.318023682, -12.479880333, 67.755950928, 658.387817383, 50.245365143, 66.793746948, 662.393737793, 49317
4118.927724336, 307.832641602, 270.066894531, 352.901123047, 269.375152588, 413.634857178, 286.455810547, 458.831420898, 285.522033691, -12.149262428, 68.051986694, 661.332946777, 50.453742981, 67.055252075, 663.841552734, 49318
4118.944391002, 307.704589844, 269.979003906, 352.477966309, 269.237060547, 413.564208984, 286.561523438, 458.679809570, 285.417694092, -12.319544792, 68.017776489, 660.882324219, 49.709075928, 66.674934387, 661.741149902, 49319
4118.961057669, 306.897766113, 269.882995605, 353.011322021, 269.109985352, 413.555908203, 286.404602051, 458.969421387, 285.466766357, -13.313639641, 67.217735291, 654.841552734, 50.589916229, 66.810913086, 663.627929688, 49320
4118.977724336, 307.199951172, 269.974731445, 353.010345459, 269.350891113, 413.608001709, 286.514465332, 458.662933350, 285.310485840, -12.936213493, 67.551261902, 656.726806641, 50.768283844, 67.107696533, 665.964111328, 49321
4118.994391002, 307.671325684, 270.121520996, 352.990570068, 269.388763428, 413.329895020, 286.556091309, 458.879760742, 285.371398926, -12.393400192, 68.272521973, 662.419677734, 50.603431702, 66.992942810, 664.164855957, 49322
4119.011057669, 307.569091797, 270.094940186, 352.907897949, 269.287384033, 413.658447266, 286.473571777, 458.990570068, 285.410003662, -12.473049164, 67.856964111, 659.148925781, 50.375774384, 66.799026489, 662.686523438, 49323
4119.027778269, 307.785003662, 269.997497559, 352.980346680, 269.201538086, 413.840209961, 286.305847168, 459.000671387, 285.427032471, -12.179348946, 67.701255798, 659.413696289, 50.511806488, 66.799293518, 663.159790039, 49324
4119.044451883, 307.585632324, 270.063049316, 353.076995850, 269.273010254, 413.236511230, 286.408142090, 459.007049561, 285.463470459, -12.512843132, 68.135200500, 662.473693848, 50.698947906, 66.944656372, 663.856445312, 49325
4119.061125497, 307.713989258, 270.081909180, 352.719909668, 269.273284912, 413.384368896, 286.720092773, 458.867431641, 285.491058350, -12.333692551, 68.348854065, 662.324707031, 50.076286316, 66.794044495, 662.176330566, 49326
4119.077799111, 307.607421875, 269.948425293, 352.888519287, 269.361572266, 413.560791016, 286.341491699, 459.092468262, 285.277069092, -12.439538002, 67.770805359, 660.170776367, 50.280815125, 66.665802002, 661.776367188, 49327
4119.094472725, 307.518310547, 270.204803467, 353.134704590, 269.341583252, 413.425476074, 286.544738770, 458.829345703, 285.406311035, -12.569187164, 68.125701904, 660.530212402, 50.917110443, 67.135772705, 665.654846191, 49328
4119.111146339, 307.728698730, 269.985656738, 352.960021973, 269.279907227, 413.685729980, 286.291381836, 458.984741211, 285.365936279, -12.270879745, 67.759803772, 660.152648926, 50.481945038, 66.808303833, 663.129699707, 49329
4119.127819953, 308.023315430, 270.118408203, 352.854736328, 269.302032471, 413.223815918, 286.586730957, 458.897064209, 285.398406982, -11.968411446, 68.658042908, 665.943908691, 50.325035095, 66.831954956, 662.986694336, 49330
4119.144493567, 307.492919922, 270.377746582, 352.923583984, 269.328643799, 413.524169922, 286.436889648, 459.002197266, 285.413726807, -12.584860802, 68.074172974, 659.605529785, 50.400226593, 66.833618164, 662.721130371, 49331
4119.161167181, 307.337890625, 270.001403809, 353.089416504, 269.362884521, 413.665863037, 286.431579590, 458.733886719, 285.422882080, -12.757565498, 67.575782776, 657.337341309, 50.882991791, 67.200904846, 666.033508301, 49332
4119.177840795, 307.318969727, 270.054992676, 352.991882324, 269.213256836, 413.301757812, 286.434265137, 458.921600342, 285.434753418, -12.833932877, 67.884933472, 659.940429688, 50.580142975, 66.882728577, 663.847106934, 49333
4119.194514409, 307.597106934, 270.161071777, 352.554687500, 269.214813232, 413.732971191, 286.602539062, 458.742370605, 285.313446045, -12.428144455, 67.955223083, 658.801208496, 49.824371338, 66.598899841, 661.855651855, 49334
4119.211188023, 307.622863770, 270.060180664, 353.057373047, 269.451934814, 413.481262207, 286.376647949, 459.084320068, 285.356506348, -12.431338310, 67.947731018, 660.898315430, 50.617679596, 66.920860291, 663.132873535, 49335
4119.227861637, 307.491577148, 270.302978516, 352.897460938, 269.329162598, 413.500976562, 286.813476562, 458.647460938, 285.627227783, -12.592400551, 68.298355103, 659.755981445, 50.551540375, 67.235679626, 665.205688477, 49336
4119.244535251, 307.803833008, 269.849121094, 353.146118164, 269.357727051, 413.907073975, 286.422607422, 458.941101074, 285.289886475, -12.148117065, 67.640670776, 659.038513184, 50.875625610, 66.988670349, 664.895141602, 49337
4119.261208865, 307.938659668, 270.065368652, 353.114105225, 269.291320801, 413.873962402, 286.571411133, 458.641235352, 285.360137939, -11.984782219, 68.026000977, 660.325805664, 50.985942841, 67.198593140, 666.928527832, 49338
4119.277882479, 307.701171875, 270.235076904, 352.794281006, 269.345275879, 413.829956055, 286.342102051, 458.923431396, 285.424499512, -12.283704758, 67.833709717, 658.871093750, 50.191276550, 66.812942505, 662.327392578, 49339
4119.294556093, 307.631225586, 269.970886230, 353.189880371, 269.302001953, 413.282165527, 286.453247070, 458.765716553, 285.360778809, -12.450331688, 68.101959229, 662.467468262, 51.063735962, 67.169113159, 666.564819336, 49340
4119.311229707, 307.788330078, 270.088073730, 353.118499756, 269.374206543, 413.404907227, 286.257751465, 459.028045654, 285.233489990, -12.235484123, 68.076629639, 662.750183105, 50.771095276, 66.872451782, 664.024658203, 49341
4119.327903321, 307.510345459, 270.130371094, 352.925231934, 269.251403809, 413.605285645, 286.578308105, 458.850097656, 285.510406494, -12.553739548, 67.949050903, 659.104125977, 50.489688873, 66.965042114, 663.878234863, 49342
4119.344576935, 307.358734131, 270.110473633, 352.692749023, 269.266143799, 413.748107910, 286.393188477, 459.151550293, 285.443878174, -12.719165802, 67.577445984, 656.886779785, 49.862152100, 66.518058777, 659.836364746, 49343
4119.361250549, 307.647094727, 269.929565430, 352.769409180, 269.190368652, 413.277526855, 286.596130371, 458.817626953, 285.468414307, -12.432289124, 68.188049316, 662.617919922, 50.201461792, 66.797256470, 662.926208496, 49344
4119.377924163, 307.680297852, 270.159973145, 352.600341797, 269.117797852, 413.583068848, 286.325561523, 458.876678467, 285.428192139, -12.344741821, 67.947441101, 660.573120117, 49.836135864, 66.542823792, 661.186645508, 49345
4119.394597777, 307.714599609, 269.943359375, 353.181213379, 269.381988525, 413.842224121, 286.465209961, 459.258300781, 285.490875244, -12.267584801, 67.716186523, 658.856323242, 50.759838104, 66.926956177, 662.761352539, 49346
4119.411271391, 307.638061523, 270.183471680, 352.715576172, 269.396942139, 413.405822754, 286.411010742, 458.738281250, 285.308258057, -12.422775269, 68.129127502, 661.595336914, 50.143650055, 66.850189209, 663.127136230, 49347
4119.427955624, 307.347778320, 269.911132812, 352.914489746, 269.262786865, 413.789886475, 286.221923828, 459.196411133, 285.542541504, -12.726657867, 67.280868530, 656.481201172, 50.269802094, 66.720306396, 661.183959961, 49348
4119.444636191, 307.588012695, 270.232238770, 352.800659180, 269.283355713, 413.496948242, 286.576416016, 458.626708984, 285.454528809, -12.472558022, 68.165504456, 660.521240234, 50.373271942, 67.024345398, 664.617248535, 49349
4119.461316758, 307.657043457, 269.903686523, 352.874603271, 269.287963867, 413.715270996, 286.405761719, 458.845458984, 285.475738525, -12.356681824, 67.701820374, 659.375671387, 50.393112183, 66.930786133, 663.527343750, 49350
4119.477997325, 307.644287109, 270.254272461, 352.728942871, 269.236755371, 413.527954102, 286.406494141, 458.962524414, 285.391632080, -12.397233009, 68.083953857, 660.721130371, 50.040283203, 66.634040833, 661.528503418, 49351
4119.494677892, 307.846923828, 269.809875488, 353.175964355, 269.379302979, 413.226196289, 286.566589355, 458.759033203, 285.330505371, -12.190723419, 68.283813477, 664.539611816, 51.040794373, 67.196647644, 666.513000488, 49352
4119.511358459, 307.649353027, 270.150207520, 352.648162842, 269.328186035, 413.736694336, 286.510131836, 459.012573242, 285.491302490, -12.362464905, 67.922431946, 659.170959473, 49.853790283, 66.665649414, 660.541748047, 49353
4119.528039027, 307.492370605, 270.074645996, 352.979675293, 269.317840576, 413.994079590, 286.832580566, 458.190124512, 285.517608643, -12.521972656, 67.766326904, 656.039245605, 50.981639862, 67.573799133, 669.344055176, 49354
4119.544719594, 307.670898438, 269.921264648, 353.156921387, 269.273590088, 413.631591797, 286.237182617, 458.934020996, 285.392395020, -12.350297928, 67.674522400, 660.118896484, 50.899784088, 67.014671326, 665.026062012, 49355
4119.561400161, 307.949829102, 270.061340332, 352.741790771, 269.296051025, 413.293304443, 286.371276855, 458.741577148, 285.424011230, -12.050026894, 68.353881836, 664.842468262, 50.191749573, 66.877517700, 663.295898438, 49356
4119.578080728, 307.999694824, 270.048278809, 352.930175781, 269.403533936, 414.012756348, 286.283813477, 458.836364746, 285.338531494, -11.888227463, 67.755226135, 659.746276855, 50.509666443, 66.967010498, 664.031066895, 49357
4119.594761295, 307.670776367, 270.187194824, 352.674072266, 269.282531738, 413.732910156, 286.512573242, 458.849365234, 285.259246826, -12.336272240, 67.969749451, 659.364807129, 49.998371124, 66.618995667, 661.965759277, 49358
4119.611441862, 307.552124023, 270.007873535, 353.051757812, 269.286224365, 413.673400879, 286.379028320, 458.782165527, 285.365631104, -12.491827011, 67.706298828, 658.903442383, 50.780162811, 67.040473938, 665.371337891, 49359
