frameCounter, trackingStatus, timeLogged, frameNumber
4460,2,4121.6591, 49481
4461,2,4121.6750, 49482
4462,2,4121.6910, 49483
4463,2,4121.7070, 49484
4464,2,4121.7233, 49485
4465,2,4121.7406, 49486
4466,2,4121.7554, 49487
4467,2,4121.7868, 49488
4468,2,4121.8031, 49489
4469,2,4121.8203, 49490
4470,2,4121.8352, 49491
4471,2,4121.8508, 49492
4472,2,4121.8673, 49493
4473,2,4121.8831, 49494
4474,2,4121.8995, 49495
4475,2,4121.9148, 49496
4476,2,4121.9310, 49497
4477,2,4121.9472, 49498
4478,2,4121.9627, 49499
4479,2,4121.9792, 49500
4480,2,4121.9950, 49501
4481,2,4122.0108, 49502
4482,2,4122.0270, 49503
4483,2,4122.0431, 49504
4484,2,4122.0588, 49505
4485,2,4122.0761, 49506
4486,2,4122.0907, 49507
4487,2,4122.1070, 49508
4488,2,4122.1226, 49509
4489,2,4122.1390, 49510
4490,2,4122.1552, 49511
4491,2,4122.1870, 49512
4492,2,4122.2029, 49513
4493,2,4122.2191, 49514
4494,2,4122.2348, 49515
4495,2,4122.2509, 49516
4496,2,4122.2668, 49517
4497,2,4122.2828, 49518
4498,2,4122.2990, 49519
4499,2,4122.3149, 49520
4500,2,4122.3308, 49521
4501,2,4122.3466, 49522
4502,2,4122.3630, 49523
4503,2,4122.3794, 49524
4504,2,4122.3958, 49525
4505,2,4122.4112, 49526
4506,2,4122.4265, 49527
4507,2,4122.4428, 49528
4508,2,4122.4585, 49529
4509,2,4122.4749, 49530
4510,2,4122.4917, 49531
4511,2,4122.5065, 49532
4512,2,4122.5228, 49533
4513,2,4122.5387, 49534
4514,2,4122.5710, 49535
4515,2,4122.5874, 49536
4516,2,4122.6037, 49537
4517,2,4122.6192, 49538
4518,2,4122.6350, 49539
4519,2,4122.6512, 49540
4520,2,4122.6675, 49541
4521,2,4122.6838, 49542
4522,2,4122.6990, 49543
4523,2,4122.7150, 49544
4524,2,4122.7308, 49545
4525,2,4122.7467, 49546
4526,2,4122.7625, 49547
4527,2,4122.7787, 49548
4528,2,4122.7946, 49549
4529,2,4122.8110, 49550
4530,2,4122.8269, 49551
4531,2,4122.8430, 49552
4532,2,4122.8592, 49553
4533,2,4122.8759, 49554
4534,2,4122.8921, 49555
4535,2,4122.9083, 49556
4536,2,4122.9229, 49557
4537,2,4122.9387, 49558
4538,2,4122.9708, 49559
4539,2,4122.9869, 49560
4540,2,4123.0026, 49561
4541,2,4123.0192, 49562
4542,2,4123.0349, 49563
4543,2,4123.0506, 49564
4544,2,4123.0667, 49565
4545,2,4123.0825, 49566
4546,2,4123.0993, 49567
4547,2,4123.1147, 49568
4548,2,4123.1305, 49569
4549,2,4123.1469, 49570
4550,2,4123.1627, 49571
4551,2,4123.1787, 49572
4552,2,4123.1949, 49573
4553,2,4123.2113, 49574
4554,2,4123.2267, 49575
4555,2,4123.2432, 49576
4556,2,4123.2590, 49577
4557,2,4123.2747, 49578
4558,2,4123.2911, 49579
4559,2,4123.3072, 49580
4560,2,4123.3241, 49581
4561,2,4123.3547, 49582
4562,2,4123.3708, 49583
4563,2,4123.3872, 49584
4564,2,4123.4030, 49585
4565,2,4123.4193, 49586
4566,2,4123.4345, 49587
4567,2,4123.4506, 49588
4568,2,4123.4667, 49589
4569,2,4123.4829, 49590
4570,2,4123.4987, 49591
4571,2,4123.5144, 49592
4572,2,4123.5309, 49593
4573,2,4123.5469, 49594
4574,2,4123.5627, 49595
4575,2,4123.5786, 49596
4576,2,4123.5947, 49597
4577,2,4123.6110, 49598
4578,2,4123.6267, 49599
4579,2,4123.6436, 49600
4580,2,4123.6590, 49601
4581,2,4123.6762, 49602
4582,2,4123.6905, 49603
4583,2,4123.7066, 49604
4584,2,4123.7238, 49605
4585,2,4123.7551, 49606
4586,2,4123.7708, 49607
4587,2,4123.7867, 49608
4588,2,4123.8032, 49609
4589,2,4123.8188, 49610
4590,2,4123.8348, 49611
4591,2,4123.8507, 49612
4592,2,4123.8668, 49613
4593,2,4123.8825, 49614
4594,2,4123.8985, 49615
4595,2,4123.9146, 49616
4596,2,4123.9305, 49617
4597,2,4123.9469, 49618
4598,2,4123.9627, 49619
4599,2,4123.9793, 49620
4600,2,4123.9954, 49621
4601,2,4124.0111, 49622
4602,2,4124.0284, 49623
4603,2,4124.0435, 49624
4604,2,4124.0595, 49625
4605,2,4124.0746, 49626
4606,2,4124.0911, 49627
4607,2,4124.1070, 49628
4608,2,4124.1388, 49629
4609,2,4124.1554, 49630
4610,2,4124.1705, 49631
4611,2,4124.1869, 49632
4612,2,4124.2029, 49633
4613,2,4124.2190, 49634
4614,2,4124.2348, 49635
4615,2,4124.2518, 49636
4616,2,4124.2667, 49637
4617,2,4124.2833, 49638
4618,2,4124.2988, 49639
4619,2,4124.3148, 49640
4620,2,4124.3306, 49641
4621,2,4124.3470, 49642
4622,2,4124.3627, 49643
4623,2,4124.3787, 49644
4624,2,4124.3951, 49645
4625,2,4124.4108, 49646
4626,2,4124.4270, 49647
4627,2,4124.4427, 49648
4628,2,4124.4587, 49649
4629,2,4124.4754, 49650
4630,2,4124.4931, 49651
4631,2,4124.5071, 49652
4632,2,4124.5390, 49653
4633,2,4124.5552, 49654
4634,2,4124.5706, 49655
4635,2,4124.5873, 49656
4636,2,4124.6035, 49657
4637,2,4124.6191, 49658
4638,2,4124.6353, 49659
4639,2,4124.6506, 49660
4640,2,4124.6666, 49661
4641,2,4124.6830, 49662
4642,2,4124.6991, 49663
4643,2,4124.7149, 49664
4644,2,4124.7305, 49665
4645,2,4124.7469, 49666
4646,2,4124.7625, 49667
4647,2,4124.7787, 49668
4648,2,4124.7947, 49669
4649,2,4124.8110, 49670
4650,2,4124.8268, 49671
4651,2,4124.8428, 49672
4652,2,4124.8589, 49673
4653,2,4124.8757, 49674
4654,2,4124.8924, 49675
4655,2,4124.9227, 49676
4656,2,4124.9391, 49677
4657,2,4124.9548, 49678
4658,2,4124.9706, 49679
4659,2,4124.9865, 49680
4660,2,4125.0032, 49681
4661,2,4125.0194, 49682
4662,2,4125.0350, 49683
4663,2,4125.0509, 49684
4664,2,4125.0674, 49685
4665,2,4125.0830, 49686
4666,2,4125.0998, 49687
4667,2,4125.1148, 49688
4668,2,4125.1310, 49689
4669,2,4125.1472, 49690
4670,2,4125.1629, 49691
4671,2,4125.1788, 49692
4672,2,4125.1953, 49693
4673,2,4125.2113, 49694
4674,2,4125.2266, 49695
4675,2,4125.2432, 49696
4676,2,4125.2587, 49697
4677,2,4125.2748, 49698
4678,2,4125.2911, 49699
4679,2,4125.3226, 49700
4680,2,4125.3390, 49701
4681,2,4125.3549, 49702
4682,2,4125.3706, 49703
4683,2,4125.3870, 49704
4684,2,4125.4039, 49705
4685,2,4125.4193, 49706
4686,2,4125.4348, 49707
4687,2,4125.4510, 49708
4688,2,4125.4665, 49709
4689,2,4125.4829, 49710
4690,2,4125.4989, 49711
4691,2,4125.5148, 49712
4692,2,4125.5309, 49713
4693,2,4125.5469, 49714
4694,2,4125.5627, 49715
4695,2,4125.5786, 49716
4696,2,4125.5945, 49717
4697,2,4125.6120, 49718
4698,2,4125.6270, 49719
4699,2,4125.6437, 49720
4700,2,4125.6590, 49721
4701,2,4125.6750, 49722
