CaptureTime, Camera1HeadPosition.x, Camera1HeadPosition.y, Camera1HeadPosition.z, Camera1HeadOrientation.x, Camera1HeadOrientation.y, Camera1HeadOrientation.z, Camera2HeadPosition.x, Camera2HeadPosition.y, Camera2HeadPosition.z, Camera2HeadOrientation.x, Camera2HeadOrientation.y, Camera2HeadOrientation.z, frameNumber
4118.1275, 141.9733, 118.8086, 707.7899, -0.0241, 0.0331, -0.0229, 141.9733, 118.8086, 707.7899, -0.0241, 0.0331, -0.0229, 49270
4118.1442, 141.2541, 118.6498, 705.3259, -0.0171, 0.0400, -0.0171, 141.2541, 118.6498, 705.3259, -0.0171, 0.0400, -0.0171, 49271
4118.1609, 142.0250, 119.0562, 708.7994, -0.0292, 0.0370, -0.0167, 142.0250, 119.0562, 708.7994, -0.0292, 0.0370, -0.0167, 49272
4118.1776, 141.9583, 119.1089, 708.8952, -0.0299, 0.0363, -0.0164, 141.9583, 119.1089, 708.8952, -0.0299, 0.0363, -0.0164, 49273
4118.1943, 140.8102, 118.6053, 703.5220, -0.0381, 0.0347, -0.0173, 140.8102, 118.6053, 703.5220, -0.0381, 0.0347, -0.0173, 49274
4118.2109, 141.2345, 118.7500, 706.4037, -0.0230, 0.0627, -0.0149, 141.2345, 118.7500, 706.4037, -0.0230, 0.0627, -0.0149, 49275
4118.2276, 140.9156, 118.7573, 706.2530, -0.0158, 0.0115, -0.0147, 140.9156, 118.7573, 706.2530, -0.0158, 0.0115, -0.0147, 49276
4118.2442, 141.3144, 118.6202, 705.8095, -0.0229, 0.0427, -0.0140, 141.3144, 118.6202, 705.8095, -0.0229, 0.0427, -0.0140, 49277
4118.2609, 140.8404, 118.6298, 704.2982, -0.0086, 0.0255, -0.0228, 140.8404, 118.6298, 704.2982, -0.0086, 0.0255, -0.0228, 49278
4118.2776, 141.6303, 118.7077, 707.1376, -0.0289, 0.0364, -0.0148, 141.6303, 118.7077, 707.1376, -0.0289, 0.0364, -0.0148, 49279
4118.2943, 141.8406, 118.9465, 707.6099, -0.0277, 0.0325, -0.0163, 141.8406, 118.9465, 707.6099, -0.0277, 0.0325, -0.0163, 49280
4118.3109, 140.5368, 118.3298, 702.7145, -0.0254, 0.0330, -0.0186, 140.5368, 118.3298, 702.7145, -0.0254, 0.0330, -0.0186, 49281
4118.3276, 141.8215, 118.9492, 708.5276, -0.0313, 0.0425, -0.0164, 141.8215, 118.9492, 708.5276, -0.0313, 0.0425, -0.0164, 49282
4118.3443, 141.1194, 118.5847, 704.4151, -0.0168, 0.0416, -0.0181, 141.1194, 118.5847, 704.4151, -0.0168, 0.0416, -0.0181, 49283
4118.3610, 141.3483, 118.8252, 705.5841, -0.0246, 0.0394, -0.0162, 141.3483, 118.8252, 705.5841, -0.0246, 0.0394, -0.0162, 49284
4118.3776, 141.4376, 118.8378, 706.8500, -0.0186, 0.0306, -0.0175, 141.4376, 118.8378, 706.8500, -0.0186, 0.0306, -0.0175, 49285
4118.3943, 141.8748, 118.7523, 707.6044, -0.0098, 0.0316, -0.0175, 141.8748, 118.7523, 707.6044, -0.0098, 0.0316, -0.0175, 49286
4118.4110, 141.9677, 119.0453, 709.1201, -0.0066, 0.0423, -0.0169, 141.9677, 119.0453, 709.1201, -0.0066, 0.0423, -0.0169, 49287
4118.4277, 141.8751, 119.1935, 709.4779, -0.0116, 0.0427, -0.0215, 141.8751, 119.1935, 709.4779, -0.0116, 0.0427, -0.0215, 49288
4118.4443, 142.0927, 119.0543, 709.9224, -0.0146, 0.0412, -0.0197, 142.0927, 119.0543, 709.9224, -0.0146, 0.0412, -0.0197, 49289
4118.4610, 141.6612, 118.8194, 707.2353, -0.0129, 0.0309, -0.0208, 141.6612, 118.8194, 707.2353, -0.0129, 0.0309, -0.0208, 49290
4118.4777, 140.6550, 118.3174, 702.6418, -0.0319, 0.0395, -0.0126, 140.6550, 118.3174, 702.6418, -0.0319, 0.0395, -0.0126, 49291
4118.4943, 141.9001, 119.1254, 709.1381, -0.0125, 0.0186, -0.0185, 141.9001, 119.1254, 709.1381, -0.0125, 0.0186, -0.0185, 49292
4118.5110, 141.4915, 118.7800, 707.0330, -0.0153, 0.0320, -0.0146, 141.4915, 118.7800, 707.0330, -0.0153, 0.0320, -0.0146, 49293
