CaptureTime, Camera1Left2D.x, Camera1Left2D.y, Camera1Right2D.x, Camera1Right2D.y, Camera2Left2D.x, Camera2Left2D.y, Camera2Right2D.x, Camera2Right2D.y, Left3D.x, Left3D.y, Left3D.z, Right3D.x, Right3D.y, Right3D.z, frameNumber
3271.923332396, 231.322738647, 269.842163086, 276.127197266, 268.878387451, 339.647338867, 285.962097168, 382.858398438, 284.722778320, -114.670326233, 65.678482056, 643.977783203, -55.397258759, 65.270401001, 653.677368164, 1240
3271.941869522, 233.229721069, 269.520935059, 276.592895508, 268.514678955, 340.083312988, 285.624511719, 383.008880615, 284.640502930, -113.985473633, 66.332191467, 654.662353516, -54.958709717, 65.199546814, 656.006103516, 1241
3271.962205058, 233.360397339, 269.920410156, 276.625427246, 269.299682617, 339.906982422, 286.103637695, 382.721435547, 284.585052490, -114.207366943, 67.171463013, 656.969970703, -55.114177704, 65.949951172, 658.484924316, 1242
3271.982540594, 232.627120972, 270.310424805, 276.043548584, 268.542480469, 340.695922852, 286.008911133, 382.547943115, 284.698181152, -113.238548279, 66.214797974, 645.777099609, -55.656276703, 65.191711426, 655.346984863, 1243
3272.005713715, 233.623138428, 269.828735352, 276.581970215, 268.617614746, 340.632019043, 286.625488281, 382.497070312, 284.552185059, -113.241897583, 67.103965759, 653.439086914, -55.290317535, 65.590110779, 659.801757812, 1244
3272.026184544, 232.226608276, 269.010742188, 275.704284668, 268.807525635, 339.413665771, 286.253875732, 383.147399902, 284.645843506, -114.917823792, 66.157203674, 652.163757324, -55.524433136, 64.639236450, 648.411865234, 1245
3272.046655374, 233.189498901, 269.737731934, 275.914093018, 268.890899658, 339.316223145, 285.993347168, 382.422119141, 284.730255127, -114.996879578, 67.296882629, 660.156372070, -55.830783844, 65.452316284, 655.348327637, 1246
3272.067126203, 231.521957397, 269.890502930, 276.101013184, 268.428558350, 339.932006836, 286.365478516, 382.386901855, 284.697296143, -114.290138245, 65.916473389, 643.324096680, -55.716999054, 65.276786804, 656.979003906, 1247
3272.085858389, 233.208831787, 270.005615234, 276.197296143, 268.802032471, 339.160400391, 286.285339355, 382.230468750, 284.597564697, -115.203010559, 67.821922302, 661.500000000, -55.745170593, 65.659919739, 658.922546387, 1248
3272.106276970, 232.270019531, 269.708740234, 276.336486816, 268.558044434, 337.868408203, 285.930358887, 383.312835693, 284.110809326, -116.982421875, 67.652847290, 664.281799316, -54.956317902, 64.450111389, 651.849853516, 1249
3272.126695550, 233.995346069, 269.830078125, 276.204406738, 268.737823486, 339.474853516, 286.369323730, 382.971771240, 284.406036377, -114.738250732, 68.127891541, 665.046508789, -55.268276215, 64.930404663, 653.407775879, 1250
3272.149595462, 232.824554443, 269.403381348, 277.133575439, 267.994598389, 340.376708984, 286.159484863, 383.091796875, 284.430450439, -113.629852295, 66.084289551, 649.457092285, -54.502967834, 65.039154053, 659.423217773, 1251
3272.170150447, 233.350433350, 269.622741699, 275.857849121, 268.950653076, 339.328125000, 286.086425781, 382.816345215, 284.680755615, -114.971138000, 67.396492004, 661.264221191, -55.621017456, 65.121330261, 651.996398926, 1252
3272.190705431, 232.014862061, 270.573455811, 276.425262451, 268.669586182, 339.691467285, 285.872497559, 382.701782227, 284.538635254, -114.576065063, 66.602355957, 648.729248047, -55.276374817, 65.342628479, 657.073181152, 1253
3272.211260416, 234.181762695, 269.792968750, 275.627319336, 268.509338379, 339.721557617, 286.170837402, 382.453613281, 284.723541260, -114.398979187, 67.916000366, 664.574890137, -56.020698547, 64.944801331, 652.942749023, 1254
3272.229842987, 232.221862793, 269.743469238, 276.477600098, 268.523406982, 340.209838867, 285.867736816, 382.434204102, 284.687774658, -113.888908386, 65.795478821, 646.354125977, -55.408473969, 65.586006165, 659.474243164, 1255
3272.250261568, 232.605392456, 269.514862061, 276.888122559, 268.715576172, 339.755310059, 286.007537842, 382.564147949, 284.604370117, -114.451980591, 66.364463806, 652.474121094, -55.019207001, 65.877326965, 661.627075195, 1256
3272.270680149, 232.721847534, 270.045898438, 276.450866699, 268.531585693, 339.126068115, 286.391082764, 382.426147461, 284.751831055, -115.274185181, 67.568725586, 658.090576172, -55.433605194, 65.621505737, 659.330871582, 1257
3272.291098729, 232.684204102, 269.337524414, 276.106628418, 268.482238770, 338.948364258, 285.310180664, 383.059906006, 284.767486572, -115.513732910, 66.445297241, 659.154357910, -55.286281586, 64.861259460, 651.991638184, 1258
3272.310247887, 233.300384521, 269.734375000, 276.589660645, 268.583282471, 339.224731445, 286.258178711, 382.902587891, 284.349884033, -115.111244202, 67.634666443, 661.676330566, -55.027084351, 65.125953674, 656.797912598, 1259
3272.330614486, 233.260848999, 269.931091309, 275.851104736, 268.167297363, 339.017089844, 285.852905273, 382.048034668, 284.311614990, -115.393157959, 67.626342773, 663.013305664, -56.117107391, 64.898017883, 657.645324707, 1260
3272.350981085, 233.450363159, 269.696472168, 275.926483154, 268.747711182, 339.686767578, 286.071228027, 382.656982422, 284.596954346, -114.490608215, 67.234672546, 659.292419434, -55.672042847, 65.094894409, 653.678283691, 1261
3272.373927339, 232.758773804, 270.370422363, 275.941040039, 268.558288574, 340.465759277, 286.164428711, 382.725280762, 284.521026611, -113.523864746, 66.633605957, 648.412475586, -55.618213654, 64.872108459, 653.265014648, 1262
3272.394429645, 232.839401245, 269.886962891, 276.018585205, 268.370452881, 339.781738281, 286.315612793, 382.860229492, 284.724395752, -114.403366089, 66.988510132, 654.021362305, -55.476936340, 64.838035583, 652.813964844, 1263
