CaptureTime, CaptureTime 0, FrameNumber 0, DeviceTime 0, CaptureTime 1, FrameNumber 1, DeviceTime 1, frameSetCounter
3483.141539381, 3483.141539381, 11576, 3483.141539381, 3483.141539381, 11576, 3483.141539381, 2878
3483.162010210, 3483.162010210, 11577, 3483.162010210, 3483.162010210, 11577, 3483.162010210, 2879
3483.182481039, 3483.182481039, 11578, 3483.182481039, 3483.182481039, 11578, 3483.182481039, 2880
3483.202951868, 3483.202951868, 11579, 3483.202951868, 3483.202951868, 11579, 3483.202951868, 2881
3483.221431340, 3483.221431340, 11580, 3483.221431340, 3483.221431340, 11580, 3483.221431340, 2882
3483.241766876, 3483.241766876, 11581, 3483.241766876, 3483.241766876, 11581, 3483.241766876, 2883
3483.262102413, 3483.262102413, 11582, 3483.262102413, 3483.262102413, 11582, 3483.262102413, 2884
3483.285200850, 3483.285200850, 11583, 3483.285200850, 3483.285200850, 11583, 3483.285200850, 2885
3483.305671679, 3483.305671679, 11584, 3483.305671679, 3483.305671679, 11584, 3483.305671679, 2886
3483.326142508, 3483.326142508, 11585, 3483.326142508, 3483.326142508, 11585, 3483.326142508, 2887
3483.346613337, 3483.346613337, 11586, 3483.346613337, 3483.346613337, 11586, 3483.346613337, 2888
3483.365410948, 3483.365410948, 11587, 3483.365410948, 3483.365410948, 11587, 3483.365410948, 2889
3483.385829529, 3483.385829529, 11588, 3483.385829529, 3483.385829529, 11588, 3483.385829529, 2890
3483.406248110, 3483.406248110, 11589, 3483.406248110, 3483.406248110, 11589, 3483.406248110, 2891
3483.429144979, 3483.429144979, 11590, 3483.429144979, 3483.429144979, 11590, 3483.429144979, 2892
3483.449699964, 3483.449699964, 11591, 3483.449699964, 3483.449699964, 11591, 3483.449699964, 2893
3483.470254949, 3483.470254949, 11592, 3483.470254949, 3483.470254949, 11592, 3483.470254949, 2894
3483.490809933, 3483.490809933, 11593, 3483.490809933, 3483.490809933, 11593, 3483.490809933, 2895
3483.509438781, 3483.509438781, 11594, 3483.509438781, 3483.509438781, 11594, 3483.509438781, 2896
3483.529857362, 3483.529857362, 11595, 3483.529857362, 3483.529857362, 11595, 3483.529857362, 2897
3483.550275943, 3483.550275943, 11596, 3483.550275943, 3483.550275943, 11596, 3483.550275943, 2898
3483.570694524, 3483.570694524, 11597, 3483.570694524, 3483.570694524, 11597, 3483.570694524, 2899
3483.589424372, 3483.589424372, 11598, 3483.589424372, 3483.589424372, 11598, 3483.589424372, 2900
3483.609790971, 3483.609790971, 11599, 3483.609790971, 3483.609790971, 11599, 3483.609790971, 2901
3483.630157570, 3483.630157570, 11600, 3483.630157570, 3483.630157570, 11600, 3483.630157570, 2902
3483.653217611, 3483.653217611, 11601, 3483.653217611, 3483.653217611, 11601, 3483.653217611, 2903
3483.673719918, 3483.673719918, 11602, 3483.673719918, 3483.673719918, 11602, 3483.673719918, 2904
3483.694222224, 3483.694222224, 11603, 3483.694222224, 3483.694222224, 11603, 3483.694222224, 2905
3483.714724531, 3483.714724531, 11604, 3483.714724531, 3483.714724531, 11604, 3483.714724531, 2906
3483.733496208, 3483.733496208, 11605, 3483.733496208, 3483.733496208, 11605, 3483.733496208, 2907
3483.753946106, 3483.753946106, 11606, 3483.753946106, 3483.753946106, 11606, 3483.753946106, 2908
3483.774396003, 3483.774396003, 11607, 3483.774396003, 3483.774396003, 11607, 3483.774396003, 2909
3483.797180727, 3483.797180727, 11608, 3483.797180727, 3483.797180727, 11608, 3483.797180727, 2910
3483.817767448, 3483.817767448, 11609, 3483.817767448, 3483.817767448, 11609, 3483.817767448, 2911
3483.838354170, 3483.838354170, 11610, 3483.838354170, 3483.838354170, 11610, 3483.838354170, 2912
3483.858940891, 3483.858940891, 11611, 3483.858940891, 3483.858940891, 11611, 3483.858940891, 2913
