timeLogged, leftEye.x, leftEye.y, leftEye.z, rightEye.x, rightEye.y, rightEye.z, timeReceived, timeCaptured, resetFilter, frameNumber, numberOfEyePairs, headPosition.x, headPosition.y, headPosition.z, headDirection.x, headDirection.y, headDirection.z
3483.165427,-1.140685,6.845015,66.149429,4.548611,6.469978,64.596779,3483.165426,3483.117179,0,11576,1,2.554969,9.169250,73.987450,0.055587,0.091669,-0.023868
3483.180681,-1.164120,6.651584,64.889885,4.678604,6.540025,65.596321,3483.180680,3483.137650,0,11577,1,1.995672,8.971568,73.946861,0.077435,0.023731,-0.012150
3483.196547,-1.117148,6.778802,65.829582,4.789436,6.639175,65.630562,3483.196546,3483.158121,0,11578,1,2.539424,9.471602,74.276543,0.025666,0.078718,-0.011179
3483.227125,-1.084067,6.686327,65.340889,4.659142,6.582485,65.389145,3483.227124,3483.178592,0,11579,1,2.040434,9.748434,73.824127,-0.012331,0.025791,-0.011112
3483.243325,-1.117513,6.933513,67.379112,4.753818,6.572736,65.783226,3483.243325,3483.197071,0,11580,1,2.347667,9.561809,75.131546,0.022409,0.055400,-0.019606
3483.259953,-1.053670,6.756851,66.177261,4.698984,6.587668,65.588013,3483.259952,3483.217407,0,11581,1,2.311232,9.441552,74.447800,0.026894,0.050717,-0.019292
3483.291236,-1.194903,6.696424,65.430496,4.823217,6.682054,66.202469,3483.291235,3483.237742,0,11582,1,2.213544,9.408175,74.397034,0.031291,0.045756,-0.003081
3483.307402,-1.088849,6.792638,66.331223,4.745255,6.593508,65.559532,3483.307402,3483.260841,0,11583,1,2.640826,9.319479,74.540298,0.046990,0.090000,-0.015035
3483.323174,-1.100207,6.842397,66.942406,4.771076,6.603597,65.701935,3483.323173,3483.281312,0,11584,1,2.214661,9.370090,74.928268,0.040065,0.037898,-0.019490
3483.339385,-0.978067,6.790811,66.208298,4.597243,6.483142,65.093277,3483.339384,3483.301783,0,11585,1,2.437231,8.766447,74.390694,0.101598,0.064430,-0.027750
3483.371899,-1.220677,6.663105,65.022919,4.853482,6.650127,66.059822,3483.371898,3483.322253,0,11586,1,2.127519,9.384274,74.116669,0.027895,0.032381,-0.012249
3483.387411,-1.200482,6.705822,64.987396,4.840803,6.621513,65.822922,3483.387410,3483.341051,0,11587,1,2.488014,9.078221,74.058212,0.064831,0.069576,-0.026117
3483.403570,-1.057866,6.825778,66.044250,4.684392,6.574956,65.410675,3483.403570,3483.361470,0,11588,1,2.471616,9.499354,74.262260,0.019576,0.067456,-0.028863
3483.434990,-1.192549,6.632256,65.331261,4.869533,6.626607,65.963165,3483.434990,3483.381888,0,11589,1,2.439409,9.145207,74.282738,0.056156,0.064453,-0.017520
3483.451038,-1.052290,6.773045,65.969757,4.666471,6.598881,65.183601,3483.451038,3483.404785,0,11590,1,2.340258,9.443820,74.134155,0.025203,0.057705,-0.014289
3483.467156,-1.045239,6.896200,66.932953,4.893026,6.684758,66.299210,3483.467156,3483.425340,0,11591,1,2.660910,9.638408,75.127869,0.014533,0.083744,-0.008541
3483.483504,-1.062933,6.856404,66.650070,4.795837,6.620414,66.086632,3483.483504,3483.445895,0,11592,1,2.554716,9.220538,75.018700,0.064523,0.073538,-0.020400
3483.516077,-1.218719,6.785763,66.045311,5.009849,6.748958,66.699135,3483.516076,3483.466450,0,11593,1,2.485738,9.074887,75.052086,0.073891,0.061774,-0.022219
3483.531698,-1.134487,6.673139,65.509773,4.782063,6.626174,65.965485,3483.531697,3483.485079,0,11594,1,1.957149,8.962338,74.452309,0.081262,0.011385,-0.013305
3483.547487,-1.241336,6.575616,64.755890,4.805828,6.546846,66.149918,3483.547486,3483.505497,0,11595,1,1.912329,9.316981,74.062263,0.038764,0.007750,-0.021677
3483.563502,-1.115893,6.763950,65.874260,4.822057,6.611328,65.743950,3483.563501,3483.525916,0,11596,1,2.291550,8.886876,74.535149,0.090393,0.045290,-0.018550
3483.597068,-1.119897,6.777174,65.308014,4.898237,6.692686,66.324074,3483.597067,3483.546335,0,11597,1,2.018097,9.255621,74.457336,0.051101,0.012743,-0.007649
