current_time,predicted_x,predicted_y,predicted_z
3483.162387800000,0.421059725988,6.634454786460,65.062435150146
3483.166374500000,0.421691940376,6.634610926984,65.373104095459
3483.171425800000,0.336189058487,6.634503072820,65.373104095459
3483.175386800000,0.255895229168,6.634205764098,65.373104095459
3483.179410600000,0.171392062430,6.633729847309,65.373104095459
3483.183448600000,2.505778122079,6.187173863140,65.243103027344
3483.187015000000,3.081347170634,6.169186332079,65.243103027344
3483.191942700000,3.201788917641,6.139482520906,65.243103027344
3483.195990100000,3.303319113340,6.115696160472,65.243103027344
3483.199982400000,2.755519245458,6.746599366703,65.730072021484
3483.203970400000,2.752954763035,6.751708550297,65.730072021484
3483.208918200000,2.758458920858,6.758333085132,65.730072021484
3483.212953400000,2.760259967724,6.763969999482,65.730072021484
3483.216925500000,2.818145317617,6.769724305044,65.730072021484
3483.221037400000,2.880454931765,6.775895946144,65.730072021484
3483.224926900000,2.940867259929,6.781934897576,65.730072021484
3483.229016000000,1.302003651698,6.781828054010,65.365016937256
3483.232378900000,1.268818116309,6.782563266140,65.365016937256
3483.237468100000,1.211698703390,6.784527810724,65.365016937256
3483.241418300000,1.167137691948,6.787344280455,65.365016937256
3483.246454800000,1.172259541972,6.812988051618,66.581169128418
3483.250442000000,1.172524891880,6.817158104601,66.581169128418
3483.254426800000,1.168276717330,6.821479255811,66.581169128418
3483.258351100000,1.159892540879,6.825884882820,66.581169128418
3483.262413700000,2.065762384418,6.607517859018,65.882637023926
3483.266501200000,2.094171920068,6.606022255215,65.882637023926
3483.271805400000,2.135410000717,6.604015142357,65.882637023926
3483.274145400000,2.150035512326,6.601910660851,65.882637023926
3483.278491400000,2.185017520147,6.599452548266,65.882637023926
3483.282840000000,2.221584931849,6.596662212171,65.882637023926
3483.287230300000,2.260156383676,6.593553513253,65.882637023926
3483.292283300000,2.064618609499,6.594465985597,65.826482543945
3483.296570400000,2.037607696628,6.594779300507,65.825482543945
3483.300507400000,2.013064780719,6.594581487618,65.824582543945
3483.304542800000,1.990725763999,6.593898389182,65.823772543945
3483.308664000000,1.967757368440,6.743811310302,65.945377349854
3483.312832700000,1.946498921334,6.746468981628,65.945377349854
3483.316174800000,1.926877606195,6.747197392411,65.945377349854
3483.321246300000,1.908445892649,6.753384593712,65.945377349854
3483.325337800000,1.904251907337,6.749334502634,66.322170257568
3483.329337200000,1.900686127628,6.745593478124,66.322170257568
3483.332710100000,1.897657878932,6.742143540489,66.322170257568
3483.337605700000,1.895203003523,6.738914681246,66.322170257568
3483.341720000000,1.875300287059,6.707989915985,65.650787353516
3483.345558900000,1.856532191979,6.689016099092,65.650787353516
3483.350544100000,1.838486941522,6.670916447223,65.650787353516
3483.354584500000,1.821275457521,6.653772245276,65.650787353516
3483.358604200000,1.804787801849,6.637469919750,65.650787353516
3483.362559300000,1.788936919693,6.621917492519,65.650787353516
3483.366547800000,1.773619749748,6.607010628362,65.650787353516
3483.370503400000,1.758761007847,6.592670542882,65.650787353516
3483.375623700000,1.775221046681,6.597579267369,65.541370391846
3483.379832800000,1.790840734330,6.601982967535,65.541370391846
3483.383916200000,1.805706322274,6.605932508327,65.541370391846
3483.387520100000,1.821306195005,6.609171668171,65.405158996582
3483.391399600000,1.836318466797,6.615927320451,65.405158996582
3483.396669100000,1.851197302665,6.628409162098,65.405158996582
3483.399534900000,1.865354854820,6.632257185458,65.405158996582
3483.404658000000,1.841701409056,6.657920194431,65.727462768555
3483.408848200000,1.818892397967,6.682282121052,65.727462768555
3483.413081300000,1.796770665632,6.705520525367,65.727462768555
3483.416437900000,1.775556631924,6.727500607796,65.727462768555
3483.420839600000,1.754698643881,6.748712997175,65.727462768555
3483.424358100000,1.734470657276,6.768974432315,65.727462768555
3483.428895400000,1.714329563018,6.788754234785,65.727462768555
3483.433780700000,1.694044424192,6.808263564884,65.727462768555
3483.437881500000,1.729577927865,6.730965225844,65.657212982178
3483.441225800000,1.762735391956,6.723370804248,65.656212982178
3483.446421700000,1.794463894261,6.707268685420,65.655312982178
3483.450403600000,1.824512967010,6.695835339634,65.654502982178
3483.454495800000,1.810746547552,6.683981696420,65.625689179836
3483.458713500000,1.797446069610,6.672654073154,65.620788184826
3483.462786300000,1.784568533068,6.661801238083,65.616377289317
3483.466779600000,1.772062932501,6.651368254394,65.612407483359
3483.470864600000,2.437665598431,6.897123895805,66.616081237793
3483.474545400000,2.471339139126,6.903741007260,66.616081237793
3483.479538700000,2.518490694707,6.912981011498,66.616081237793
3483.483720400000,1.838230750215,6.813003714483,66.368350982666
3483.487888000000,1.836669948684,6.812409069566,66.368350982666
3483.491221400000,1.834795922294,6.812207903765,66.368350982666
3483.495658400000,1.832456000099,6.812484960982,66.368350982666
3483.499376500000,1.829777452252,6.813130074920,66.368350982666
3483.503817900000,1.826652665265,6.814197628452,66.368350982666
3483.508245500000,1.823095885763,6.815659250261,66.368350982666
3483.512088900000,1.819222154955,6.817421907395,66.368350982666
3483.516192300000,1.563367665031,6.819914656500,66.368738174438
3483.520589000000,1.538114330210,6.822686404661,66.369086647034
3483.524909400000,1.512055331477,6.825713644837,66.369400272369
3483.528783000000,1.488431140141,6.828927169891,66.369682535172
3483.533890000000,1.596874484191,6.324912466956,65.737628936768
3483.538095500000,1.608504086326,6.301663383012,65.737628936768
3483.541439000000,1.618473934487,6.282684012754,65.737628936768
3483.546396900000,1.626701600217,6.253732287636,65.737628936768
3483.550640100000,1.355906874893,6.216889658406,65.452903747559
3483.553981800000,1.330104645800,6.207383033851,65.452903747559
3483.558271100000,1.293234641799,6.191697380499,65.452903747559
3483.562297500000,1.257746771395,6.176885688523,65.452903747559
3483.566248500000,2.456517064142,6.761329124231,65.809104919434
3483.571233900000,2.529751077768,6.772083305506,65.809104919434
3483.575258100000,2.590102458594,6.781136619332,65.809104919434
3483.579255100000,2.652474753501,6.790458196701,65.809104919434
3483.583236100000,2.717025312606,6.800068829568,65.809104919434
3483.586781200000,2.775725834248,6.808901316659,65.809104919434
3483.591804000000,2.865439725758,6.821857665039,65.809104919434
3483.595769300000,2.937392165098,6.832452426253,65.809104919434
3483.599895600000,2.868491865408,7.269042004953,65.809798812866
3483.604094700000,2.848158893560,7.295891652796,65.810423316956
3483.608133400000,2.834759055807,7.322411667279,65.810985370636
3483.612091200000,0.339480515983,7.017995618584,65.539543151855
3483.616523900000,0.040007812505,7.016283260413,65.539543151855
3483.619822300000,-0.060151242625,7.016444553771,65.539543151855
3483.624880900000,-0.218927887236,7.019274432329,65.539543151855
3483.628991500000,1.654782903290,6.635081483124,65.532964477539
3483.632338300000,1.655404941221,6.626662900708,65.531964477539
3483.636729200000,1.655474562524,6.618143477447,65.531064477539
3483.641952000000,1.654962500571,6.609305280320,65.530254477539
3483.646113400000,1.654050228819,6.600379673274,65.529525477539
3483.650304700000,1.652780358894,6.591333966044,65.528869377539
3483.653601700000,1.651288531074,6.582371943688,65.528278887539
3483.658510300000,1.649433086320,6.573044343568,65.527747446539
3483.661852000000,2.613590982715,6.304137102850,65.343585968018
3483.666254600000,2.678474883527,6.279613200655,65.343585968018
3483.670642500000,2.745959348523,6.254075522662,65.343585968018
3483.674633900000,2.809008994409,6.230622036492,65.343585968018
3483.679660200000,1.900108220042,6.636144776313,65.569286346436
3483.683758000000,1.887591690145,6.637117059044,65.569286346436
3483.687210600000,1.876087388531,6.656935484744,65.569286346436
3483.692165700000,2.649707751499,6.708331351309,66.627388000488
3483.696199400000,2.704601289689,6.710237589740,66.627388000488
3483.699575500000,2.751863009751,6.710858615817,66.627388000488
3483.704812800000,2.827554916089,6.716664690337,66.627388000488
3483.708882500000,1.906481467993,6.710278267876,66.044593811035
3483.712236200000,1.905166380457,6.704125466644,66.044593811035
3483.716640500000,1.903527561383,6.698038064835,66.044593811035
3483.720817300000,1.901577423042,6.692019065324,66.044593811035
3483.724195700000,1.899406971319,6.686151482419,66.044593811035
3483.728439400000,1.896892625294,6.680287772177,66.044593811035
3483.732792400000,1.894008934624,6.674392842490,66.044593811035
3483.737722500000,1.890655018785,6.668363854513,66.044593811035
3483.741822500000,0.605869226232,6.665085141374,65.468898773193
3483.745855700000,0.524200319154,6.661959586592,65.468898773193
3483.749273800000,0.453989409325,6.658993957053,65.468898773193
3483.754296700000,0.342650634131,6.656093004954,65.468898773193
3483.757605100000,0.424192115274,6.652586886553,64.588756561279
3483.761960700000,0.334221857473,6.649672879424,64.588756561279
3483.767142100000,0.223608464001,6.647344145060,64.588756561279
3483.771195300000,0.134364424308,6.645483156622,64.588756561279
3483.775508800000,2.722464424356,6.647630370232,65.728984832764
3483.778879000000,3.683022127051,6.649509686837,65.728984832764
3483.783868900000,3.855477439615,6.651122211732,65.728984832764
3483.788193400000,4.010829051573,6.652505015974,65.728984832764
3483.792183400000,4.159017802413,6.653686265468,65.728984832764
3483.796175200000,4.311934877314,6.654685989018,65.728984832764
3483.800067800000,4.465541979221,6.655523820273,65.728984832764
3483.804164500000,2.403391511410,6.635736057820,65.452941894531
3483.807518300000,2.405719613049,6.616984284784,65.452941894531
3483.812745400000,2.447722171703,6.598596404514,65.452941894531
3483.816801300000,2.479536827816,6.580839483650,65.452941894531
3483.820896700000,0.681084701954,6.587224402898,65.466093292236
3483.824262100000,0.618965301206,6.592962788091,65.467093292236
3483.829474300000,0.513324865592,6.598116834370,65.467993292236
3483.833283500000,0.435394723623,6.602749304723,65.468803292236
3483.837418000000,2.838839418030,6.623759084803,66.291294097900
3483.840795100000,3.006353026714,6.643119318309,66.291294097900
3483.845153200000,3.094556030102,6.661144184757,66.291294097900
3483.850060300000,3.197574971989,6.678067285182,66.291294097900
3483.854175100000,1.637809054719,6.715572660485,65.900897979736
3483.857509600000,1.632538604760,6.751101462267,65.900897979736
3483.862492200000,1.618705537966,6.785805462100,65.900897979736
3483.866700000000,1.607548593769,6.819415073795,65.900897979736
3483.870094700000,1.599724220452,6.851628757126,65.900897979736
3483.874529400000,1.585654877626,6.883252894609,65.900897979736
3483.879525000000,1.567410536602,6.914767210921,65.900897979736
3483.883672800000,-0.294673101916,6.587912975740,65.402877807617
3483.888022100000,-0.445476750314,6.581910242557,65.402877807617
3483.892331800000,-0.599940630873,6.575739980247,65.402877807617
3483.896189100000,-0.742439012931,6.570029864630,65.402877807617
3483.900304700000,1.726920987192,6.543005208333,66.084114074707
3483.904279300000,3.945033101717,6.540356177196,66.084114074707
3483.908470200000,4.103388334043,6.536523746218,66.084114074707
3483.912530100000,4.262041147752,6.532626473887,66.084114074707
3483.916505500000,2.437783644781,6.466832487808,65.484577178955
3483.919878900000,2.444964822495,6.463837111660,65.484577178955
3483.925065300000,2.494143462996,6.453454538135,65.484577178955
3483.928958900000,2.530286885480,6.447457726187,65.484577178955
3483.932884400000,0.263400825489,6.649301761229,65.514387359619
3483.937292200000,0.020062342647,6.658498332497,65.515387359619
