frameCounter, trackingStatus, timeLogged, frameNumber
2878,2,3483.1814, 11577
2879,2,3483.1975, 11578
2880,2,3483.2271, 11579
2881,2,3483.2433, 11580
2882,2,3483.2597, 11581
2883,2,3483.2912, 11582
2884,2,3483.3073, 11583
2885,2,3483.3231, 11584
2886,2,3483.3394, 11585
2887,2,3483.3719, 11586
2888,2,3483.3874, 11587
2889,2,3483.4035, 11588
2890,2,3483.4350, 11589
2891,2,3483.4510, 11590
2892,2,3483.4671, 11591
2893,2,3483.4835, 11592
2894,2,3483.5161, 11593
2895,2,3483.5317, 11594
2896,2,3483.5474, 11595
2897,2,3483.5635, 11596
2898,2,3483.5970, 11597
2899,2,3483.6116, 11598
2900,2,3483.6283, 11599
2901,2,3483.6600, 11600
2902,2,3483.6756, 11601
2903,2,3483.6916, 11602
2904,2,3483.7078, 11603
2905,2,3483.7399, 11604
2906,2,3483.7553, 11605
2907,2,3483.7715, 11606
2908,2,3483.8034, 11607
2909,2,3483.8195, 11608
2910,2,3483.8356, 11609
2911,2,3483.8514, 11610
2912,2,3483.8834, 11611
2913,2,3483.8994, 11612
2914,2,3483.9162, 11613
2915,2,3483.9315, 11614
2916,2,3483.9633, 11615
2917,2,3483.9794, 11616
2918,2,3483.9958, 11617
2919,2,3484.0276, 11618
2920,2,3484.0433, 11619
2921,2,3484.0596, 11620
2922,2,3484.0753, 11621
2923,2,3484.1075, 11622
2924,2,3484.1236, 11623
2925,2,3484.1395, 11624
2926,2,3484.1714, 11625
2927,2,3484.1885, 11626
2928,2,3484.2035, 11627
2929,2,3484.2192, 11628
2930,2,3484.2513, 11629
2931,2,3484.2681, 11630
2932,2,3484.2831, 11631
2933,2,3484.2995, 11632
2934,2,3484.3329, 11633
2935,2,3484.3476, 11634
2936,2,3484.3648, 11635
2937,2,3484.3959, 11636
2938,2,3484.4114, 11637
2939,2,3484.4276, 11638
2940,2,3484.4442, 11639
2941,2,3484.4758, 11640
2942,2,3484.4915, 11641
2943,2,3484.5074, 11642
2944,2,3484.5396, 11643
2945,2,3484.5555, 11644
2946,2,3484.5714, 11645
2947,2,3484.5874, 11646
2948,2,3484.6192, 11647
2949,2,3484.6356, 11648
2950,2,3484.6519, 11649
2951,2,3484.6683, 11650
2952,2,3484.6994, 11651
2953,2,3484.7153, 11652
2954,2,3484.7318, 11653
2955,2,3484.7638, 11654
2956,2,3484.7801, 11655
2957,2,3484.7955, 11656
